timestamp,open,high,low,close,volume
2019-02-15 16:00:00,153.1700,153.3200,153.1200,153.3200,96057
2019-02-15 15:59:00,153.0800,153.2100,153.0800,153.1700,41393
2019-02-15 15:58:00,153.0600,153.1100,153.0600,153.0900,31083
2019-02-15 15:57:00,153.0200,153.0650,153.0150,153.0650,23542
2019-02-15 15:56:00,152.9900,153.0100,152.9900,153.0000,85734
2019-02-15 15:55:00,152.9300,152.9500,152.9200,152.9500,14999
2019-02-15 15:54:00,152.9200,152.9500,152.9100,152.9500,23013
2019-02-15 15:53:00,152.8900,152.9200,152.8800,152.9100,12336
2019-02-15 15:52:00,152.7700,152.9100,152.7700,152.9100,46475
2019-02-15 15:51:00,152.9000,152.9000,152.7900,152.7900,17221
2019-02-15 15:50:00,152.8850,152.9200,152.8800,152.9200,9075
2019-02-15 15:49:00,152.8850,152.9200,152.8700,152.9100,11774
2019-02-15 15:48:00,152.9500,152.9700,152.8800,152.8800,16135
2019-02-15 15:47:00,152.9350,152.9700,152.9350,152.9700,15665
2019-02-15 15:46:00,152.7100,152.9500,152.7100,152.9500,62819
2019-02-15 15:45:00,152.6300,152.7300,152.6300,152.7300,7927
2019-02-15 15:44:00,152.7100,152.7100,152.6250,152.6250,13561
2019-02-15 15:43:00,152.6400,152.7200,152.6400,152.7200,7217
2019-02-15 15:42:00,152.6600,152.6700,152.6400,152.6400,12779
2019-02-15 15:41:00,152.6300,152.6800,152.6300,152.6700,11232
2019-02-15 15:40:00,152.6200,152.6400,152.6200,152.6400,4918
2019-02-15 15:39:00,152.5400,152.6100,152.5400,152.6100,10925
2019-02-15 15:38:00,152.5700,152.5700,152.5400,152.5400,8695
2019-02-15 15:37:00,152.5500,152.5500,152.5300,152.5500,10225
2019-02-15 15:36:00,152.5400,152.5700,152.5400,152.5600,5716
2019-02-15 15:35:00,152.5200,152.5340,152.5200,152.5300,7294
2019-02-15 15:34:00,152.4900,152.5200,152.4900,152.5200,2735
2019-02-15 15:33:00,152.4300,152.4911,152.4300,152.4911,5298
2019-02-15 15:32:00,152.3700,152.4200,152.3700,152.4200,6701
2019-02-15 15:31:00,152.3900,152.3900,152.3400,152.3400,4775
2019-02-15 15:30:00,152.3879,152.3879,152.3879,152.3879,848
2019-02-15 15:29:00,152.3900,152.4100,152.3800,152.3800,6898
2019-02-15 15:28:00,152.3000,152.4000,152.3000,152.3800,5187
2019-02-15 15:27:00,152.2790,152.2900,152.2790,152.2900,3203
2019-02-15 15:26:00,152.2200,152.2700,152.2200,152.2700,7456
2019-02-15 15:25:00,152.2400,152.2500,152.2200,152.2200,12738
2019-02-15 15:24:00,152.2200,152.2600,152.2200,152.2400,6340
2019-02-15 15:23:00,152.2100,152.2100,152.2000,152.2050,5100
2019-02-15 15:22:00,152.2600,152.2600,152.2400,152.2400,3474
2019-02-15 15:21:00,152.2700,152.2700,152.2500,152.2500,4081
2019-02-15 15:20:00,152.2700,152.2700,152.2500,152.2500,2011
2019-02-15 15:19:00,152.2500,152.2900,152.2500,152.2900,3675
2019-02-15 15:18:00,152.3400,152.3400,152.2400,152.2600,13416
2019-02-15 15:17:00,152.4000,152.4000,152.3500,152.3500,5323
2019-02-15 15:16:00,152.4800,152.4800,152.4700,152.4700,4319
2019-02-15 15:15:00,152.4300,152.5000,152.4300,152.5000,20903
2019-02-15 15:14:00,152.3800,152.4200,152.3800,152.4200,11236
2019-02-15 15:13:00,152.3700,152.3750,152.3600,152.3600,7055
2019-02-15 15:12:00,152.4000,152.4000,152.3800,152.3830,8589
2019-02-15 15:11:00,152.4100,152.4100,152.4000,152.4000,4617
2019-02-15 15:10:00,152.4000,152.4000,152.3900,152.3900,2614
2019-02-15 15:09:00,152.4350,152.4350,152.4100,152.4100,4506
2019-02-15 15:08:00,152.4500,152.4500,152.4300,152.4400,4221
2019-02-15 15:07:00,152.4600,152.4600,152.4400,152.4400,4953
2019-02-15 15:06:00,152.5300,152.5300,152.4700,152.4700,5115
2019-02-15 15:05:00,152.5100,152.5199,152.5100,152.5199,3635
2019-02-15 15:04:00,152.4900,152.5500,152.4900,152.4900,4425
2019-02-15 15:03:00,152.4800,152.5100,152.4800,152.4800,4052
2019-02-15 15:02:00,152.4600,152.4600,152.4600,152.4600,1592
2019-02-15 15:01:00,152.4900,152.4900,152.4500,152.4500,2567
