timestamp,open,high,low,close,volume
2019-02-14 11:20:00,74.0000,74.0000,74.0000,74.0000,100
2019-02-14 09:45:00,74.4300,74.4300,74.4300,74.4300,221
2019-02-13 12:40:00,76.8800,76.8800,76.8200,76.8200,0
2019-02-13 12:25:00,76.8200,76.8800,76.8200,76.8800,3000
2019-02-13 09:50:00,77.0000,77.0000,77.0000,77.0000,0
2019-02-08 15:55:00,76.3400,76.3400,76.3400,76.3400,5170
2019-02-08 09:50:00,75.6440,75.9500,75.6440,75.9500,496
2019-02-08 09:45:00,75.0500,75.0500,75.0500,75.0500,0
2019-02-07 14:00:00,77.1950,77.1950,76.3900,76.3900,450
2019-02-07 11:45:00,77.5500,77.5500,77.5500,77.5500,320
2019-02-07 10:00:00,76.1000,76.1000,76.1000,76.1000,120
2019-02-07 09:55:00,76.9175,77.2000,76.9175,77.2000,397
2019-02-05 10:45:00,78.6500,78.6500,78.6500,78.6500,0
2019-02-05 10:25:00,78.6252,78.6252,78.6252,78.6252,190
2019-02-05 09:35:00,77.3700,77.5000,77.3700,77.5000,5100
2019-02-04 13:45:00,76.7500,76.7500,76.7500,76.7500,250
2019-02-04 12:05:00,76.6900,76.6900,76.6900,76.6900,308
2019-02-04 11:20:00,77.3800,77.3800,77.3800,77.3800,0
2019-02-01 11:25:00,76.1600,76.1600,76.1600,76.1600,110
2019-01-31 15:50:00,76.1600,76.1600,76.1600,76.1600,100
2019-01-31 11:10:00,75.3000,75.3000,75.3000,75.3000,100
2019-01-31 09:35:00,75.4950,75.4950,75.4950,75.4950,0
2019-01-30 14:50:00,75.0700,75.0700,75.0700,75.0700,300
2019-01-30 13:45:00,74.4700,74.4700,74.4700,74.4700,100
2019-01-30 13:20:00,74.6200,74.6200,74.6200,74.6200,189
2019-01-30 11:25:00,75.1950,75.1950,75.1950,75.1950,161
2019-01-30 11:10:00,74.5300,74.5300,74.5300,74.5300,150
2019-01-30 09:35:00,75.2000,75.2000,75.2000,75.2000,0
2019-01-28 10:40:00,75.8762,75.8762,75.8762,75.8762,1555
2019-01-28 10:30:00,75.8460,75.8460,75.8460,75.8460,110
2019-01-28 10:20:00,75.5700,76.1165,75.5700,76.1165,6
2019-01-28 10:00:00,76.1165,76.1165,76.1165,76.1165,0
