timestamp,open,high,low,close,volume
2018-12-03,74.6800,75.5000,74.6800,74.9400,1072
2018-11-30,74.8300,75.9000,72.5100,73.5600,6053
2018-11-29,72.0100,74.2100,72.0100,73.0000,20706
2018-11-28,72.4300,74.1800,72.4300,73.0000,1811
2018-11-27,73.3500,73.5800,71.4800,71.7500,12856
2018-11-26,72.2000,73.4100,72.1100,73.4100,886
2018-11-23,70.4200,70.4200,70.4200,70.4200,130
2018-11-21,71.4100,71.4100,70.5000,71.0700,23152
2018-11-20,69.7600,69.7600,69.1300,69.1620,1298
2018-11-19,71.2900,71.2900,70.9000,70.9000,289
2018-11-16,72.0700,72.0700,71.3300,71.3300,1935
2018-11-15,72.0680,72.8600,71.4600,72.0380,15499
2018-11-14,74.4700,75.5000,72.7100,74.9000,1092
2018-11-13,74.4300,76.3275,74.4300,76.3275,290
2018-11-12,80.0000,80.0000,77.8000,77.8000,5872
2018-11-09,80.6800,80.6800,80.6800,80.6800,141
2018-11-08,80.6815,80.6815,80.6815,80.6815,919
2018-11-07,84.6500,84.6500,84.6500,84.6500,283
2018-11-06,81.0300,82.4500,81.0300,82.4500,100
2018-11-05,80.1200,81.0520,79.4200,79.4200,11544
2018-11-02,79.3000,79.3000,79.3000,79.3000,173
2018-11-01,78.7575,81.4000,77.8700,81.4000,3090
2018-10-31,79.0000,79.0000,77.7000,77.7000,711
2018-10-30,76.2480,78.2000,75.7600,78.2000,728
2018-10-29,78.0000,78.0000,76.9400,76.9400,457
2018-10-26,75.4800,75.4800,75.0000,75.0000,719
2018-10-25,75.9800,77.8000,74.1500,75.0000,4169
2018-10-24,79.4400,79.4400,77.1400,77.1900,3462
2018-10-23,77.8500,80.8600,77.7900,80.8600,3345
2018-10-22,88.6325,88.6500,87.1700,88.6500,981
2018-10-19,89.7415,90.2300,89.4000,90.2300,894
2018-10-18,90.2550,90.7600,89.0400,89.9900,1855
2018-10-17,90.4800,90.4800,89.2600,89.3000,5014
2018-10-16,89.6570,90.5200,89.6570,90.5200,1268
2018-10-15,89.2600,91.0900,89.2600,91.0900,1379
2018-10-12,88.5145,88.5145,87.1000,87.3220,54207
2018-10-11,90.8600,91.4000,90.1480,91.4000,8058
2018-10-10,86.8900,92.0000,86.8900,92.0000,1500
2018-10-09,84.5000,85.6000,84.5000,85.6000,650
2018-10-08,86.8000,86.8000,85.5000,86.4340,29026
2018-10-05,86.3800,86.5000,86.1500,86.2000,1002
2018-10-04,88.0000,88.0000,87.0000,87.2300,1835
2018-10-03,85.5000,88.0500,85.5000,88.0500,550
2018-10-02,85.7000,86.5000,85.7000,86.5000,1745
2018-10-01,88.1120,88.5000,87.1300,88.0600,10393
2018-09-28,88.7350,89.2400,88.7100,88.7400,1149
2018-09-27,91.0300,91.0300,90.5650,90.7400,1432
2018-09-26,89.3900,90.3000,89.3900,90.3000,2171
2018-09-25,89.2460,89.2460,88.6600,88.6600,1133
2018-09-24,89.6900,89.6900,89.6900,89.6900,249
