timestamp,open,high,low,close,volume
2019-02-15,31.1100,31.8400,31.1100,31.7500,7141839
2019-02-14,30.9600,31.1800,30.7500,30.8300,7723452
2019-02-13,30.5400,30.9700,30.5400,30.7700,3913322
2019-02-12,30.5400,30.9900,30.4200,30.4400,7256970
2019-02-11,30.0000,30.3900,30.0000,30.3700,7950911
2019-02-08,29.9200,30.2300,29.7650,29.9400,6207411
2019-02-07,30.0800,30.2650,29.8000,30.1100,7865403
2019-02-06,29.9800,30.2650,29.7400,30.1100,6817118
2019-02-05,29.7500,30.0900,29.6100,29.9900,8605946
2019-02-04,29.7000,29.8100,29.1900,29.7200,6806654
2019-02-01,29.8400,30.0500,29.6100,29.6900,6321178
2019-01-31,29.9200,30.2200,29.8600,30.0400,8351866
2019-01-30,29.9800,30.2200,29.7650,30.0700,7011298
2019-01-29,30.0100,30.2300,29.5600,29.6500,9459209
2019-01-28,29.6100,30.3200,29.5500,29.9800,11749783
2019-01-25,29.9800,30.3300,29.7800,29.7900,11871180
2019-01-24,29.7300,30.4300,29.4000,29.8100,23959449
2019-01-23,29.9600,30.0000,28.6847,29.4000,40739370
2019-01-22,26.5000,26.7400,26.3000,26.5500,12985294
2019-01-18,26.4100,26.5800,26.0300,26.2800,6534481
2019-01-17,26.2200,26.5000,26.0400,26.3500,3153764
2019-01-16,25.7600,26.6000,25.7600,26.3800,4933125
2019-01-15,25.8100,25.8400,25.4500,25.7700,4441993
2019-01-14,25.7900,25.9450,25.5500,25.8500,6465869
2019-01-11,25.5700,26.1500,25.4800,26.0200,5670805
2019-01-10,25.8900,25.9050,25.3601,25.7500,4892833
2019-01-09,25.5300,26.0100,25.3850,25.9900,5126921
2019-01-08,25.5100,25.6000,25.0050,25.4200,4347101
2019-01-07,25.1600,25.5900,24.9200,25.3700,3993781
2019-01-04,24.5500,25.3450,24.4927,25.2400,8027611
2019-01-03,24.4500,24.5300,23.9000,24.0900,6948328
2019-01-02,23.1500,24.2700,23.1200,24.2700,8662529
2018-12-31,23.5200,23.6700,22.9500,23.4600,7749821
2018-12-28,23.5400,23.8100,23.1500,23.5000,5934442
2018-12-27,22.8000,23.4400,22.5600,23.4200,6030122
2018-12-26,22.1600,23.1600,21.7750,23.1400,5392852
2018-12-24,22.3300,22.9400,21.9850,22.1700,4457599
2018-12-21,23.0000,23.3900,22.3200,22.5000,12513141
2018-12-20,22.9700,23.5450,22.6950,22.9900,7602573
2018-12-19,23.5000,24.0500,23.0500,23.2000,7631839
2018-12-18,23.6400,23.9500,23.3200,23.5300,10224901
2018-12-17,24.0000,24.1460,23.3600,23.4900,10344458
2018-12-14,23.9300,24.6700,23.8100,24.1000,9651287
2018-12-13,24.6200,24.7300,24.0700,24.1800,8417984
2018-12-12,24.6800,25.0700,24.4700,24.5500,7580611
2018-12-11,25.3100,25.5000,24.1800,24.4000,6769408
2018-12-10,25.3000,25.4100,24.3000,24.9600,9531130
2018-12-07,25.3200,25.9300,25.2100,25.3600,9078490
2018-12-06,24.5300,25.1600,24.5100,25.1400,8381521
2018-12-04,25.6600,25.8500,24.6900,24.9000,9313328
2018-12-03,26.2300,26.4150,25.6900,25.8100,5591053
2018-11-30,26.0000,26.0400,25.7250,25.9800,5840654
2018-11-29,26.2300,26.4036,25.9500,25.9700,4391428
2018-11-28,26.0600,26.4600,25.9450,26.4200,4510163
2018-11-27,25.7600,26.1300,25.7200,26.0800,5870604
2018-11-26,25.9200,26.1500,25.8100,25.9500,5728540
2018-11-23,25.5300,25.8300,25.3600,25.5600,2146017
2018-11-21,25.4000,26.0600,25.3300,25.6600,4225991
2018-11-20,25.2900,25.8200,25.0600,25.3200,5961508
2018-11-19,25.9400,26.0900,25.2000,25.5300,6260465
2018-11-16,26.3500,26.3900,25.4400,25.9100,9307181
2018-11-15,26.6450,26.6500,25.9300,26.5100,9776696
2018-11-14,27.8500,27.9300,26.6750,26.9200,5806330
2018-11-13,27.2100,27.9900,27.2100,27.6500,5120964
2018-11-12,27.5900,27.7800,27.1400,27.2100,3471145
2018-11-09,27.3200,27.9800,27.2500,27.6200,5696424
2018-11-08,27.2700,27.5750,27.1942,27.4800,5426985
2018-11-07,26.9800,27.3800,26.6400,27.3500,7951565
2018-11-06,26.6700,27.0200,26.3500,26.8700,8879113
2018-11-05,26.5000,27.0100,26.4300,26.7200,5859227
2018-11-02,27.2900,27.3200,26.1250,26.4300,18857685
2018-11-01,29.0800,29.4800,28.9101,29.4400,4171382
2018-10-31,29.0300,29.3400,28.7500,28.8800,4849977
2018-10-30,28.2300,28.7700,28.0900,28.7400,5081993
2018-10-29,28.3200,28.8900,27.6000,28.0100,5437781
2018-10-26,28.5000,28.5700,27.7100,27.9800,7973892
2018-10-25,28.7500,29.0500,28.3550,28.8300,6267784
2018-10-24,29.6500,29.9800,28.5000,28.5600,6664670
2018-10-23,28.8200,29.6800,28.4900,29.5800,7275340
2018-10-22,31.5100,31.5700,29.4100,29.4700,8823487
2018-10-19,30.4500,31.7400,29.4200,31.3600,10238100
2018-10-18,30.0400,30.1350,29.4450,29.6400,5788054
2018-10-17,30.1400,30.4400,29.7000,30.0700,3658955
2018-10-16,29.9100,30.2200,29.5600,30.1900,2990234
2018-10-15,29.7600,30.0300,29.5900,29.7300,3478930
2018-10-12,29.9600,30.2900,29.2763,29.8400,5228352
2018-10-11,30.3000,30.4400,29.5100,29.7300,7268854
2018-10-10,31.2800,31.5550,30.5100,30.5200,5350456
2018-10-09,31.1500,31.3500,30.9800,31.1500,3740765
2018-10-08,31.1100,31.5650,30.9500,31.3300,4522117
2018-10-05,31.5900,31.7500,31.2250,31.3100,2606418
2018-10-04,31.8100,31.9400,31.2900,31.5000,3488509
2018-10-03,31.5800,32.0500,31.4800,31.7800,3856314
2018-10-02,31.3800,31.6300,31.0600,31.3400,4768376
2018-10-01,31.2500,31.8000,31.1705,31.4800,5078140
2018-09-28,31.4300,31.4950,30.9500,31.0800,4931163
2018-09-27,31.8800,31.9800,31.5700,31.5700,3876934
2018-09-26,32.5700,32.7700,31.8450,31.9100,4663052
2018-09-25,33.1700,33.1700,32.6800,32.9800,3546405
2018-09-24,33.4200,33.5200,32.8850,33.0400,3547607
