DATE,CCI,WMA,TRIX,MINUS_DI,PLUS_DI
2019-02-15,149.8160,149.8811,0.4350,11.4088,42.1902
2019-02-14,105.3653,149.2689,0.4321,13.0491,39.6297
2019-02-13,155.9694,148.7035,0.4295,10.5410,42.9650
2019-02-12,100.4869,147.9720,0.4248,11.7726,37.0566
2019-02-11,69.5711,147.4142,0.4224,12.9655,34.8715
2019-02-08,66.1499,146.7371,0.4155,13.7501,33.7417
2019-02-07,78.0033,146.1440,0.4050,14.3873,35.9787
2019-02-06,117.3846,145.4840,0.3863,10.8502,38.5995
2019-02-05,145.9900,144.4355,0.3578,11.3941,37.1964
2019-02-04,158.7912,143.3589,0.3313,11.9694,36.3921
2019-02-01,213.1574,142.9460,0.3123,13.7067,41.6743
2019-01-31,139.0969,141.5587,0.2826,17.0586,29.3691
2019-01-30,118.7952,141.1482,0.2758,18.4254,30.3501
2019-01-29,75.2676,140.7080,0.2681,20.7484,27.2446
2019-01-28,16.7380,140.4785,0.2603,22.3018,23.1430
2019-01-25,105.7329,140.2785,0.2435,13.8809,26.0308
2019-01-24,98.3990,139.5516,0.2118,14.7685,24.7504
2019-01-23,89.4848,139.0322,0.1784,15.6830,23.4483
2019-01-22,93.3642,138.4389,0.1366,16.9496,24.7749
2019-01-18,205.0249,137.6998,0.0877,12.4916,27.8645
2019-01-17,138.9356,136.6451,0.0364,13.7859,23.3395
2019-01-16,93.0928,136.3084,-0.0030,15.6968,18.7978
2019-01-15,84.3864,135.8002,-0.0507,16.5680,17.7358
2019-01-14,87.1418,135.2016,-0.1041,17.5409,18.3750
2019-01-11,102.5543,134.7245,-0.1607,17.2990,19.7074
2019-01-10,109.8976,134.0069,-0.2241,18.0661,20.5813
2019-01-09,108.5880,133.3820,-0.2884,20.0153,18.8425
2019-01-08,128.7365,132.4407,-0.3591,21.0620,19.8279
2019-01-07,150.9296,131.4149,-0.4255,22.6960,18.6993
2019-01-04,155.6093,130.6725,-0.4792,24.6090,17.4363
2019-01-03,11.0373,130.2962,-0.5198,28.3606,13.7757
2019-01-02,7.4644,130.0844,-0.5496,31.7923,12.6883
2018-12-31,7.9247,130.3224,-0.5648,31.3805,13.6871
2018-12-28,-11.4134,130.4180,-0.5723,32.8832,14.3425
2018-12-27,-48.8792,130.5389,-0.5598,35.4312,11.4971
2018-12-26,-106.0870,131.6807,-0.5147,40.1880,7.3465
2018-12-24,-174.8340,133.5638,-0.4581,44.0978,8.6889
2018-12-21,-147.4900,134.9796,-0.4138,36.1391,9.9787
2018-12-20,-172.4246,136.3358,-0.3758,39.4464,10.9255
2018-12-19,-126.1699,137.3342,-0.3479,36.0285,12.3636
2018-12-18,-103.2738,138.0516,-0.3260,35.3386,14.6553
2018-12-17,-112.8113,138.9518,-0.3002,38.0302,15.7716
2018-12-14,-79.6651,140.0569,-0.2718,34.4604,17.5960
2018-12-13,-54.6950,140.9960,-0.2470,31.6667,19.1224
2018-12-12,-62.8356,141.7127,-0.2232,32.8719,20.4530
2018-12-11,-107.6181,142.5569,-0.1951,36.9236,20.9860
2018-12-10,-147.6689,143.2898,-0.1682,41.5822,20.6888
2018-12-07,-123.7273,144.2925,-0.1421,38.5891,22.9895
2018-12-06,-158.1891,144.9829,-0.1315,44.9476,22.0326
2018-12-04,-2.8958,145.8778,-0.1363,34.8950,26.2933
2018-12-03,171.1405,145.3115,-0.1740,19.1602,33.3561
2018-11-30,57.2176,144.3902,-0.2072,23.1051,21.1272
2018-11-29,14.2317,144.2098,-0.2165,24.8097,21.6618
2018-11-28,-59.2923,144.3995,-0.2135,28.0135,14.1368
2018-11-27,-93.0152,144.7795,-0.2028,30.7400,12.4083
2018-11-26,-105.6784,145.5375,-0.1866,32.6377,13.1744
2018-11-23,-150.3837,146.1376,-0.1745,35.9732,12.6518
2018-11-21,-152.9641,147.0960,-0.1629,31.0917,13.6852
2018-11-20,-201.0180,147.7271,-0.1647,33.0492,14.5468
2018-11-19,-54.6624,148.2580,-0.1756,24.2269,16.8951
2018-11-16,-38.8011,148.2409,-0.1975,26.8696,15.6853
2018-11-15,-66.5384,148.3625,-0.2178,29.0738,14.9400
2018-11-14,-6.7660,148.8131,-0.2413,25.0490,16.7814
2018-11-13,23.9288,148.6500,-0.2825,26.8705,18.0018
2018-11-12,46.0780,148.4962,-0.3299,27.7172,20.4562
2018-11-09,84.1955,147.8469,-0.3896,27.0988,22.5276
2018-11-08,127.7555,147.1331,-0.4497,25.0730,24.0420
2018-11-07,143.7500,146.3764,-0.5061,26.4198,25.3334
2018-11-06,116.0493,145.6291,-0.5525,29.2298,20.7008
2018-11-05,45.5762,145.3416,-0.5790,31.3751,18.0775
2018-11-02,-28.2202,145.5847,-0.5884,34.0544,14.4564
2018-11-01,-56.9473,146.0149,-0.5859,37.0728,12.6186
2018-10-31,-53.5034,146.6895,-0.5683,37.5684,13.3859
2018-10-30,-106.9239,147.7276,-0.5335,41.6214,4.4282
2018-10-29,-129.4439,149.6749,-0.4819,44.5020,4.7346
2018-10-26,-105.6880,151.1496,-0.4365,36.8083,5.7284
2018-10-25,-118.3233,152.6824,-0.3891,36.0927,6.3141
2018-10-24,-179.6736,154.1238,-0.3452,39.5793,6.9241
2018-10-23,-188.0250,155.1138,-0.3084,41.0833,8.2414
2018-10-22,-132.9336,156.6085,-0.2700,34.4179,9.9212
2018-10-19,-93.4869,157.4915,-0.2466,33.6300,11.0197
2018-10-18,-79.5471,158.1124,-0.2270,34.2508,13.2769
2018-10-17,-25.5118,158.6791,-0.2045,27.3554,15.4139
2018-10-16,-32.7525,158.9547,-0.1754,31.1408,14.3025
2018-10-15,-81.4736,159.8349,-0.1255,35.7669,8.1083
2018-10-12,-116.8572,161.1504,-0.0634,39.2616,6.8877
2018-10-11,-184.8182,162.7613,0.0008,45.5340,7.9880
2018-10-10,-244.0848,164.2862,0.0543,41.0410,9.8268
2018-10-09,-201.6504,165.1453,0.0892,27.6782,12.1801
2018-10-08,-118.9099,165.3967,0.1132,20.0008,15.1783
2018-10-05,-164.0153,165.7355,0.1375,19.9361,16.8417
2018-10-04,-199.5238,165.9324,0.1583,22.5502,19.0500
2018-10-03,-69.1991,166.1565,0.1775,13.5609,22.8837
2018-10-02,2.2056,166.0656,0.1924,10.4850,25.7917
2018-10-01,99.8723,166.1167,0.2103,11.2005,27.5517
2018-09-28,31.8930,166.0593,0.2277,12.8631,24.7903
2018-09-27,-53.9443,166.1849,0.2470,14.1741,24.5857
2018-09-26,-18.2021,166.1469,0.2623,15.2828,26.5087
2018-09-25,-8.4590,166.0878,0.2758,17.3408,26.3158
2018-09-24,40.3559,165.9949,0.2851,16.8384,28.3723
2018-09-21,124.4807,165.7015,0.2877,12.2628,32.2590
2018-09-20,81.0282,165.2949,0.2864,13.3068,30.2685
2018-09-19,94.6580,164.8658,0.2831,10.0648,34.1215
2018-09-18,94.3708,164.3802,0.2781,10.6896,33.6945
2018-09-17,102.9877,163.8318,0.2717,11.7896,37.1619
2018-09-14,98.9977,163.3402,0.2645,13.2688,39.0155
2018-09-13,113.9252,162.6458,0.2537,14.2623,41.0310
2018-09-12,78.2826,162.0375,0.2452,15.9722,38.3429
2018-09-11,67.0597,161.7391,0.2385,17.9482,36.8084
2018-09-10,111.5978,161.2949,0.2255,13.3816,40.1441
2018-09-07,127.1469,160.6307,0.2076,14.5183,42.6104
2018-09-06,215.2324,159.9064,0.1907,14.8044,47.2515
2018-09-05,137.5670,159.2442,0.1795,17.5220,39.5755
2018-09-04,37.0933,159.0058,0.1760,20.3606,30.0490
2018-08-31,40.9053,158.8236,0.1704,20.6146,32.9041
2018-08-30,77.3175,158.5800,0.1587,18.6100,35.0448
2018-08-29,118.6977,158.0365,0.1387,15.1409,37.8749
2018-08-28,124.7695,157.3146,0.1155,16.1622,36.4346
2018-08-27,126.0376,156.4871,0.0937,17.1734,34.6169
2018-08-24,106.3480,155.9499,0.0782,19.1380,32.4129
2018-08-23,147.2765,155.3606,0.0628,20.5227,34.7581
2018-08-22,97.7701,154.7038,0.0503,23.6088,28.5541
2018-08-21,153.9557,154.2350,0.0459,20.4939,31.8640
2018-08-20,79.4997,153.9043,0.0502,22.6150,26.7492
2018-08-17,42.9793,153.6723,0.0641,23.8005,26.2642
2018-08-16,-18.7899,153.7111,0.0899,26.2326,23.9313
2018-08-15,-107.4930,153.9457,0.1244,28.1216,20.6610
2018-08-14,-59.4896,154.3553,0.1645,26.1251,23.7990
2018-08-13,-132.3981,154.8975,0.2078,29.6349,19.6684
2018-08-10,-135.5025,155.4558,0.2501,28.4582,21.4076
2018-08-09,-94.3708,156.0820,0.2898,25.2318,22.9436
2018-08-08,-58.6726,156.5095,0.3223,20.1169,25.0052
2018-08-07,-51.8092,156.6185,0.3500,21.4265,26.6331
2018-08-06,-96.1031,156.8778,0.3786,22.9464,22.7021
2018-08-03,-61.2304,157.2124,0.4012,22.4960,24.0818
2018-08-02,-25.5527,157.2533,0.4089,21.7880,26.0623
2018-08-01,46.1181,157.1638,0.3995,16.9108,28.2791
2018-07-31,80.4513,156.0985,0.3644,14.8446,32.5490
2018-07-30,72.2130,155.2633,0.3240,16.7319,36.0362
2018-07-27,112.4825,153.9131,0.2671,11.3743,40.9268
2018-07-26,138.8063,152.3464,0.2054,12.0287,43.2266
2018-07-25,137.9470,150.7436,0.1488,12.8540,40.1434
2018-07-24,151.8685,149.8780,0.1055,15.5259,38.2049
2018-07-23,170.4820,148.8062,0.0599,17.3910,33.4511
2018-07-20,254.1745,147.7678,0.0227,19.4641,37.4388
2018-07-19,58.9502,147.3593,0.0006,26.3083,23.2908
2018-07-18,140.4157,147.1471,-0.0194,23.0527,25.6159
2018-07-17,76.6016,146.7356,-0.0420,24.3757,22.7338
2018-07-16,29.6171,146.6800,-0.0606,28.0736,20.6733
2018-07-13,98.2008,146.3509,-0.0862,24.9887,22.3953
2018-07-12,95.8904,145.8838,-0.1130,26.8309,21.4635
2018-07-11,5.8018,145.7489,-0.1359,31.8647,19.7548
2018-07-10,170.4476,145.3858,-0.1637,21.1549,23.9628
2018-07-09,181.5552,144.7925,-0.1899,22.1341,23.9148
2018-07-06,129.2541,144.5200,-0.2047,24.9840,17.6452
2018-07-05,113.4262,144.5336,-0.2120,27.6751,18.1505
2018-07-03,91.7728,144.3196,-0.2175,28.1533,19.9878
2018-07-02,-29.8366,144.3158,-0.2109,31.1457,12.9702
2018-06-29,-37.7384,144.7298,-0.1916,33.4905,14.3579
2018-06-28,-81.6991,145.2769,-0.1673,38.2720,7.3223
2018-06-27,-70.9356,145.8858,-0.1398,37.5390,8.0232
2018-06-26,-76.4434,146.3698,-0.1086,38.8113,9.2724
2018-06-25,-112.5042,147.1182,-0.0674,41.4685,6.6789
2018-06-22,-122.2994,148.2175,-0.0205,36.5792,7.6840
2018-06-21,-166.1499,149.0727,0.0207,39.7101,8.3417
2018-06-20,-150.7848,149.9165,0.0593,31.0969,9.8139
2018-06-19,-172.3729,150.5915,0.0915,29.7735,10.7293
2018-06-18,-109.9354,151.0740,0.1161,25.1984,12.7728
2018-06-15,-97.5990,151.4667,0.1335,26.4070,14.1143
2018-06-14,16.8949,151.5720,0.1402,20.6694,16.3389
2018-06-13,63.6738,151.3049,0.1383,16.4842,18.7452
2018-06-12,92.2933,151.0547,0.1365,16.4871,20.1148
2018-06-11,112.7277,150.7618,0.1337,17.4348,20.9620
2018-06-08,150.3245,150.4524,0.1309,17.3887,22.1057
2018-06-07,169.1880,150.1620,0.1299,18.0660,22.9667
2018-06-06,28.3752,149.9873,0.1331,19.4177,17.2030
2018-06-05,-6.4375,150.0020,0.1391,17.1814,19.3051
2018-06-04,-15.8685,149.9304,0.1440,18.1141,19.6284
2018-06-01,-13.7395,149.8960,0.1502,19.2553,19.9553
2018-05-31,-45.1876,150.0376,0.1561,21.5248,22.3073
2018-05-30,23.1178,149.7642,0.1535,19.6736,25.7212
2018-05-29,-26.0943,149.8236,0.1517,22.2926,26.0891
2018-05-25,60.7413,149.7024,0.1385,13.4744,30.6301
2018-05-24,92.1407,149.2896,0.1144,14.7297,33.4836
2018-05-23,114.2530,148.6655,0.0851,16.7790,33.1180
2018-05-22,192.5703,148.2049,0.0568,14.5036,35.9782
2018-05-21,192.6407,147.4031,0.0251,16.0385,32.6409
2018-05-18,79.7645,146.8156,0.0015,18.5394,24.4292
2018-05-17,46.0669,146.5085,-0.0161,20.6015,20.7745
2018-05-16,70.1555,146.1725,-0.0356,20.2227,22.1210
2018-05-15,84.0172,145.7691,-0.0579,21.4424,22.3307
2018-05-14,115.9995,145.3273,-0.0813,22.2724,23.1950
2018-05-11,144.0101,144.7305,-0.1042,23.9847,24.2373
2018-05-10,122.4762,144.2840,-0.1178,25.5162,21.8827
2018-05-09,33.8866,144.0396,-0.1197,27.3851,16.3325
2018-05-08,-43.5751,144.0818,-0.1088,29.1254,11.6716
2018-05-07,-34.4304,144.4300,-0.0872,27.4765,12.3747
2018-05-04,-81.0703,144.7764,-0.0594,28.7627,11.7377
2018-05-03,-137.5067,145.6700,-0.0206,32.0121,11.0701
2018-05-02,-136.5120,146.6518,0.0156,25.2392,13.0464
2018-05-01,-163.3049,147.3051,0.0425,27.8609,11.8728
2018-04-30,-122.3854,148.0515,0.0650,21.2800,13.0318
2018-04-27,-85.9784,148.3207,0.0756,18.9227,14.6027
2018-04-26,-63.2112,148.6911,0.0829,19.1048,15.3075
2018-04-25,-66.0321,148.8793,0.0805,20.4077,16.3514
2018-04-24,-16.8259,148.9880,0.0673,22.6667,18.1614
2018-04-23,72.2069,148.7684,0.0385,16.8895,21.7609
2018-04-20,118.4259,148.0816,-0.0029,18.1069,25.2683
2018-04-19,89.7174,147.2822,-0.0465,20.7977,22.3913
2018-04-18,155.1513,146.7887,-0.0865,18.5938,24.5932
2018-04-17,143.9498,146.0545,-0.1293,19.7980,21.5323
2018-04-16,107.6338,145.4987,-0.1667,21.5178,19.9508
2018-04-13,91.0524,144.9693,-0.2010,23.1032,18.6349
2018-04-12,111.8713,144.4164,-0.2299,24.7265,19.2028
2018-04-11,35.6623,144.2235,-0.2480,27.2175,16.1002
2018-04-10,101.0809,144.1976,-0.2616,26.6575,17.0501
2018-04-09,-41.6490,144.0835,-0.2722,30.5432,13.4848
2018-04-06,-63.2153,144.3451,-0.2747,33.2937,14.6991
2018-04-05,72.8820,144.3509,-0.2772,25.5792,17.2797
2018-04-04,-54.4013,144.3285,-0.2690,27.4290,12.1068
2018-04-03,-73.0780,145.1975,-0.2408,30.7932,11.0343
2018-04-02,-107.6072,145.9985,-0.2124,33.6488,12.0576
2018-03-29,-73.3024,146.7824,-0.1822,26.8029,13.9824
2018-03-28,-114.3983,147.6565,-0.1493,29.2470,12.4166
2018-03-27,-102.9609,148.7089,-0.1173,28.1094,13.5081
2018-03-26,-114.2714,149.1842,-0.0945,32.7445,12.7653
2018-03-23,-226.0957,150.2078,-0.0663,37.6838,14.6908
2018-03-22,-214.3209,151.0445,-0.0494,32.0126,17.6746
2018-03-21,-16.2942,151.4387,-0.0452,22.8264,21.5610
2018-03-20,-41.3710,151.5620,-0.0465,25.5937,20.2829
2018-03-19,-59.8135,151.6456,-0.0497,27.5217,19.8626
2018-03-16,43.6846,151.6238,-0.0559,21.8148,22.0063
2018-03-15,14.5250,151.4716,-0.0654,23.0412,19.9605
2018-03-14,26.6160,151.4422,-0.0785,24.4117,21.1477
2018-03-13,56.0957,151.0964,-0.1010,22.9897,23.2343
2018-03-12,64.8532,150.8158,-0.1244,21.9733,25.4888
2018-03-09,62.6192,150.2327,-0.1464,24.0668,27.9173
2018-03-08,-2.7247,150.1211,-0.1511,27.0356,21.6144
2018-03-07,-41.8336,150.1758,-0.1423,28.7498,20.9078
2018-03-06,-63.7327,151.0544,-0.1168,33.2159,18.7754
2018-03-05,-110.9526,151.6720,-0.0933,35.1328,16.4686
2018-03-02,-166.9681,152.7155,-0.0657,38.1818,17.2275
2018-03-01,-236.4334,154.0818,-0.0486,39.9873,18.8167
2018-02-28,-66.3894,154.4733,-0.0630,31.0743,22.1528
2018-02-27,57.9344,154.2058,-0.0975,24.9115,25.5300
2018-02-26,101.9543,153.3949,-0.1417,23.0010,28.5677
2018-02-23,72.6105,152.6193,-0.1820,24.3556,24.9462
2018-02-22,61.0209,152.1173,-0.2179,26.0355,25.0128
2018-02-21,102.3255,151.5367,-0.2542,23.6113,26.7134
2018-02-20,108.9008,150.6471,-0.2871,25.8373,24.1017
2018-02-16,129.9878,150.1800,-0.3044,28.1673,25.3273
2018-02-15,59.8233,149.7820,-0.3086,30.1542,23.4372
2018-02-14,-40.8596,149.7935,-0.2903,33.4565,16.2790
2018-02-13,-61.6652,150.7118,-0.2478,37.3983,14.0209
2018-02-12,-64.4233,151.6482,-0.1973,38.9164,14.5900
2018-02-09,-103.4374,152.8393,-0.1353,42.9855,12.2276
2018-02-08,-121.3300,154.6829,-0.0624,44.4640,14.2969
2018-02-07,-94.8070,155.8795,0.0032,35.4062,17.0396
2018-02-06,-168.4404,157.2549,0.0758,39.5744,12.0389
2018-02-05,-262.9257,159.5105,0.1491,46.9935,14.2959
2018-02-02,-127.3630,160.4125,0.1868,25.3320,21.6139
2018-02-01,-31.3457,160.7204,0.2091,19.1760,25.2115
2018-01-31,-14.2501,160.9700,0.2240,17.0056,28.3198
2018-01-30,-28.8211,160.9978,0.2274,18.3343,30.5325
2018-01-29,117.8534,160.9382,0.2187,3.6175,36.1745
2018-01-26,221.4641,159.9464,0.1942,4.4077,43.9011
2018-01-25,189.9947,159.2420,0.1791,5.6229,34.4198
2018-01-24,160.2914,158.8407,0.1707,6.4955,30.8833
2018-01-23,125.6486,158.4118,0.1632,7.1675,32.1341
2018-01-22,58.8867,158.1540,0.1576,8.0757,26.5613
2018-01-19,57.4181,157.8813,0.1496,8.5988,26.4600
2018-01-18,71.7156,157.5595,0.1383,8.1081,28.3538
2018-01-17,81.9508,157.0395,0.1223,9.1111,27.2552
2018-01-16,104.1327,156.6691,0.1055,9.9987,29.9104
2018-01-12,151.8624,155.9484,0.0824,8.1880,35.2021
2018-01-11,149.7290,155.2464,0.0633,9.1456,29.0080
2018-01-10,131.4065,154.7536,0.0514,9.7466,25.0733
2018-01-09,147.6316,154.3842,0.0448,11.1447,26.2893
2018-01-08,135.3693,154.2071,0.0430,12.7351,25.6028
2018-01-05,254.0617,153.8345,0.0422,12.4705,29.1184
2018-01-04,20.5006,153.6458,0.0511,14.0631,20.0660
2018-01-03,-210.0890,153.8942,0.0693,16.2636,16.3696
2018-01-02,-113.2247,154.1629,0.0867,11.5430,18.8280
2017-12-29,-71.2829,154.2681,0.1013,7.6480,20.7179
2017-12-28,-30.5939,154.3047,0.1160,8.4535,20.3460
2017-12-27,-91.2569,154.3966,0.1336,8.9265,19.3127
2017-12-26,-74.2759,154.4736,0.1524,8.5017,20.3580
2017-12-22,-96.1251,154.6597,0.1719,9.0614,20.7423
2017-12-21,-11.0618,154.7462,0.1870,7.3441,22.3022
2017-12-20,69.4951,154.5826,0.1975,4.2859,24.8707
2017-12-19,63.0503,154.4373,0.2083,4.5781,26.5665
2017-12-18,93.5775,154.2205,0.2184,4.9698,28.1649
2017-12-15,33.1776,154.0618,0.2296,5.3556,26.3822
2017-12-14,40.5420,154.0964,0.2418,5.7912,28.5280
2017-12-13,107.4797,153.7142,0.2502,6.9722,34.3458
2017-12-12,-6.0070,153.8065,0.2678,8.6271,29.2033
2017-12-11,-32.9461,153.8636,0.2831,9.6015,27.6213
2017-12-08,15.2724,153.8091,0.2943,9.3615,29.4311
2017-12-07,14.5430,153.6247,0.3010,9.9865,29.3418
2017-12-06,22.1521,153.5420,0.3037,10.5728,30.7588
2017-12-05,46.5924,153.3149,0.2952,9.9249,32.4185
2017-12-04,83.8041,152.8569,0.2732,6.6320,35.7816
2017-12-01,102.8127,151.8636,0.2373,7.5840,40.9178
2017-11-30,160.5216,150.7216,0.2000,5.6786,49.9916
2017-11-29,144.0022,149.7696,0.1679,7.1259,39.6033
2017-11-28,153.7002,148.8513,0.1399,7.7251,39.8430
2017-11-27,121.9698,148.1947,0.1191,9.3597,32.3648
2017-11-24,133.3707,147.6569,0.1015,10.4178,30.7636
2017-11-22,151.2367,147.1609,0.0853,11.5978,29.3714
2017-11-21,228.5364,146.5944,0.0713,12.5100,30.6888
2017-11-20,155.7870,146.2089,0.0654,14.2091,24.0849
2017-11-17,32.1469,146.1393,0.0668,16.3713,17.2193
2017-11-16,56.3375,146.0591,0.0681,17.3831,18.2835
2017-11-15,65.1939,145.9607,0.0694,17.4220,19.9198
2017-11-14,102.6544,145.7589,0.0708,19.0047,21.7295
2017-11-13,77.9482,145.6307,0.0759,21.6944,20.1305
2017-11-10,16.7398,145.5809,0.0831,24.6452,20.0607
2017-11-09,1.8036,145.7005,0.0907,27.3974,23.7962
2017-11-08,140.7407,145.5644,0.0922,15.5930,28.6131
2017-11-07,132.0030,145.3236,0.0944,16.9284,26.9580
2017-11-06,24.7993,145.2789,0.1025,19.1244,21.6123
2017-11-03,-39.5646,145.3020,0.1138,20.9713,18.4721
2017-11-02,-56.1624,145.3367,0.1276,22.1924,19.0414
2017-11-01,-41.0433,145.4713,0.1444,21.9684,21.5818
2017-10-31,-50.1191,145.6076,0.1602,23.8733,22.4430
2017-10-30,-1.7688,145.7722,0.1722,22.1870,24.2431
2017-10-27,67.7481,145.6529,0.1753,16.8999,27.6435
2017-10-26,69.8862,145.4733,0.1737,18.0896,29.5895
2017-10-25,93.5012,145.1080,0.1670,18.7092,32.7099
2017-10-24,152.3744,144.6891,0.1591,16.2208,35.6830
2017-10-23,212.4256,144.1996,0.1517,17.6249,34.8301
2017-10-20,204.1418,143.7984,0.1494,19.1575,33.8438
2017-10-19,5.1537,143.5147,0.1540,23.2353,23.4760
2017-10-18,23.5667,143.5373,0.1653,21.6123,25.7944
2017-10-17,9.9997,143.5540,0.1756,22.6261,27.0044
2017-10-16,63.2251,143.5362,0.1837,21.1894,29.8560
2017-10-13,109.3307,143.5136,0.1896,20.6352,31.7588
2017-10-12,41.6121,143.2316,0.1913,22.6677,26.7030
2017-10-11,39.9798,143.1920,0.1950,23.8002,28.0371
2017-10-10,24.7245,143.0295,0.1909,25.9937,30.6210
2017-10-09,112.2968,142.6496,0.1784,8.9881,40.4066
2017-10-06,96.5343,141.9967,0.1620,10.4379,33.2300
2017-10-05,111.7100,141.7329,0.1524,11.2952,35.9594
2017-10-04,107.2295,141.3696,0.1399,12.5133,34.2425
2017-10-03,139.8912,140.9335,0.1268,12.3671,36.8511
2017-10-02,138.2639,140.4405,0.1158,13.2272,35.7831
2017-09-29,64.9411,140.0638,0.1105,14.1204,31.6647
2017-09-28,30.2781,140.0235,0.1108,16.9716,28.7088
2017-09-27,26.7824,139.9965,0.1062,17.1967,31.5904
2017-09-26,70.4436,139.7462,0.0928,13.5515,34.2347
2017-09-25,117.8810,139.3645,0.0745,12.3614,37.4584
2017-09-22,197.2301,138.7969,0.0556,13.4536,41.4446
2017-09-21,196.7615,138.3678,0.0448,15.0121,40.8272
2017-09-20,46.0415,138.2085,0.0422,18.2607,29.0857
2017-09-19,-19.6904,138.1833,0.0416,19.8225,25.6583
2017-09-18,28.1206,138.1818,0.0388,20.3486,27.4346
2017-09-15,82.7992,137.9038,0.0312,21.0517,31.9719
2017-09-14,-41.4094,137.8956,0.0280,25.2367,23.2354
2017-09-13,40.8541,137.9051,0.0224,19.7567,25.2964
2017-09-12,104.8847,137.7267,0.0124,16.5437,27.4337
2017-09-11,178.2381,137.4465,0.0028,16.9426,28.9945
2017-09-08,25.3115,137.2409,-0.0014,20.1267,20.0520
2017-09-07,-38.1649,137.3207,0.0008,22.5684,16.7605
2017-09-06,-71.4016,137.4756,0.0018,24.6537,16.7132
2017-09-05,-66.0444,137.4651,-0.0032,26.8013,18.1691
2017-09-01,102.8681,137.3809,-0.0116,17.9399,20.3686
2017-08-31,129.0640,137.0865,-0.0236,19.2316,21.8351
2017-08-30,127.2761,136.7564,-0.0334,20.6755,20.1462
2017-08-29,52.7717,136.5622,-0.0368,22.3072,18.6545
2017-08-28,26.3834,136.6624,-0.0345,20.9254,21.0784
2017-08-25,24.7243,136.5973,-0.0340,20.6780,22.4531
2017-08-24,-17.3600,136.4905,-0.0297,22.3352,19.8715
2017-08-23,-29.9699,136.5402,-0.0182,23.6466,20.8346
2017-08-22,0.3066,136.6669,-0.0013,25.9795,22.8902
2017-08-21,-128.1555,136.8811,0.0212,29.8570,12.7697
2017-08-18,-183.2472,137.4256,0.0487,30.1230,13.8703
2017-08-17,-131.9731,137.8962,0.0708,25.6124,14.8304
2017-08-16,-39.8619,138.0365,0.0863,20.4797,17.0673
2017-08-15,-57.9737,138.2378,0.1034,21.7454,18.6202
2017-08-14,-54.5837,138.2580,0.1189,23.6849,20.2810
2017-08-11,-115.9882,138.5140,0.1392,26.9901,15.6998
2017-08-10,-63.2096,138.8309,0.1560,25.7107,16.7035
2017-08-09,28.3251,138.8755,0.1625,21.4557,18.8268
2017-08-08,41.0770,138.7896,0.1632,21.0698,20.1312
2017-08-07,58.8201,138.6976,0.1592,22.5113,21.5085
2017-08-04,124.8758,138.2945,0.1489,18.3928,24.5143
2017-08-03,106.3576,137.9031,0.1414,19.4147,22.8936
2017-08-02,67.6849,137.6462,0.1368,21.1334,21.0813
2017-08-01,195.4655,137.5773,0.1319,11.3386,25.2163
2017-07-31,13.7357,137.0273,0.1187,14.5232,18.2911
2017-07-28,22.4789,136.8391,0.1121,16.7532,15.0464
2017-07-27,71.0647,136.7042,0.1022,16.9152,16.2210
2017-07-26,144.2522,136.2564,0.0858,16.0606,19.1170
2017-07-25,150.6873,135.9522,0.0724,18.3575,16.4586
2017-07-24,232.2411,135.4680,0.0592,18.7634,18.3710
2017-07-21,98.5764,135.1525,0.0547,21.1214,16.6232
2017-07-20,52.3945,135.4007,0.0580,17.4696,22.6566
2017-07-19,117.2705,135.1460,0.0500,15.7496,26.2262
2017-07-18,51.2963,134.9804,0.0436,17.3006,20.4683
2017-07-17,93.2767,134.8662,0.0363,15.9676,21.6014
2017-07-14,142.3715,134.5575,0.0255,16.1252,23.4551
2017-07-13,131.4971,134.2953,0.0174,17.2861,21.6340
2017-07-12,134.6298,134.1435,0.0124,18.6289,20.6961
2017-07-11,72.9759,133.9673,0.0083,20.2516,19.5953
2017-07-10,136.6174,133.7856,0.0076,19.8684,21.9769
2017-07-07,70.4559,133.7524,0.0130,22.9073,17.3778
2017-07-06,-24.0993,133.8047,0.0220,25.5159,14.6043
2017-07-05,-15.6207,133.9575,0.0333,27.5383,14.8909
2017-07-03,-3.6385,134.0891,0.0441,26.9489,15.8342
2017-06-30,-84.3196,134.1847,0.0549,29.4933,12.6495
2017-06-29,-174.3491,134.3956,0.0672,33.3080,14.2856
2017-06-28,-62.8196,134.4953,0.0765,22.2483,17.9700
2017-06-27,-154.9613,134.5558,0.0844,25.3769,20.4970
2017-06-26,-7.0922,134.5742,0.0911,17.3934,23.9209
2017-06-23,-59.6084,134.5695,0.0968,19.1876,18.8034
2017-06-22,-29.2299,134.6218,0.1010,19.8338,19.9088
2017-06-21,23.9732,134.5291,0.1000,19.5559,21.6148
2017-06-20,93.1864,134.3185,0.0954,14.0319,24.2219
2017-06-19,165.7467,134.0389,0.0895,12.9408,26.7357
2017-06-16,139.6661,133.7335,0.0850,14.5050,24.5423
2017-06-15,82.4207,133.5165,0.0850,15.9987,20.2673
2017-06-14,129.4416,133.5416,0.0890,13.3472,22.6992
2017-06-13,125.9895,133.3469,0.0900,14.6259,20.8352
2017-06-12,12.1793,133.2602,0.0954,16.2159,21.4133
2017-06-09,63.9886,133.2584,0.1032,15.4014,24.8485
2017-06-08,-45.9360,133.1985,0.1118,17.1039,22.8018
