DATE,SMA,EMA,MACD,RSI,ADX,CCI,WMA,TRIX,MINUS_DI,PLUS_DI,HT_TRENDLINE,ADOSC,HT_DCPHASE,MAMA,T3
2019-02-15,148.963,148.8826,3.3913,73.3698,42.0685,149.816,149.8811,0.435,11.4088,42.1902,139.3218,3220788.7887,184.0812,146.9198,149.0672
2019-02-14,148.63299999999998,148.1898,3.2798,71.1047,40.3617,105.3653,149.2689,0.4321,13.0491,39.6297,138.7765,2809717.8045,178.9972,146.8685,148.3656
2019-02-13,147.82,147.5809,3.1988,71.4113,39.24,155.9694,148.7035,0.4295,10.540999999999999,42.965,138.4114,3544495.4421,171.6124,146.8275,147.6534
2019-02-12,146.967,146.8233,3.0428,67.6689,36.8668,100.4869,147.972,0.4248,11.7726,37.0566,138.1425,4005461.841,167.2006,146.7854,146.9205
2019-02-11,146.132,146.2952,2.9816,67.2158,35.2097,69.5711,147.4142,0.4224,12.9655,34.8715,137.9659,3812812.4071,174.5237,146.7611,146.1706
2019-02-08,145.266,145.6963,2.8815,65.0984,34.0338,66.1499,146.7371,0.4155,13.7501,33.7417,137.7705,4160029.134,178.6487,146.7385,145.3766
2019-02-07,144.718,145.1888,2.8147,64.4644,33.1381,78.0033,146.144,0.405,14.3873,35.9787,137.5708,3336619.6352,183.0864,146.726,144.5496
2019-02-06,144.04,144.6375,2.72,69.2877,32.0569,117.3846,145.484,0.3863,10.8502,38.5995,137.2945,3529061.9323,187.3918,146.7165,143.6972
2019-02-05,143.22299999999998,143.6702,2.4253,68.3346,29.3836,145.99,144.4355,0.3578,11.3941,37.1964,136.8596,3424675.5018,189.2719,146.6935,142.8587
2019-02-04,142.47899999999998,142.6192,2.0738,61.1199,26.7483,158.7912,143.3589,0.3313,11.9694,36.3921,136.4062,2452072.2139,190.5947,146.6763,142.0924
2019-02-01,142.209,142.2057,1.9942,78.4345,24.1091,213.1574,142.946,0.3123,13.7067,41.6743,135.9502,1834151.6848,187.0638,146.6984,141.3934
2019-01-31,141.07,140.7625,1.4339,66.4892,21.1768,139.0969,141.5587,0.2826,17.0586,29.3691,135.5694,3402452.4725,181.9923,146.6782,140.7185
2019-01-30,140.542,140.3097,1.2987,65.498,20.5836,118.7952,141.1482,0.2758,18.4254,30.3501,135.323,2857646.7947,180.4961,146.7174,140.1354
2019-01-29,140.039,139.8318,1.1418,60.5216,20.1542,75.2676,140.708,0.2681,20.7484,27.2446,135.0805,2308865.362,178.7489,146.7604,139.5045
2019-01-28,139.588,139.6056,1.0888,58.794,20.8896,16.738,140.4785,0.2603,22.3018,23.143,134.8504,2065476.4327,176.6835,146.8201,138.8094
2019-01-25,139.23,139.4446,1.0583,70.3578,23.0049,105.7329,140.2785,0.2435,13.8809,26.0308,134.6168,1868744.9435,167.1473,146.8857,138.022
2019-01-24,138.502,138.7656,0.7831,65.8762,22.1786,98.399,139.5516,0.2118,14.7685,24.7504,134.3719,2804328.0001,165.1958,146.93,137.1636
2019-01-23,138.033,138.2936,0.5843,65.6731,21.8364,89.4848,139.0322,0.1784,15.683,23.4483,134.2061,3103897.6,154.1814,146.991,136.2986
2019-01-22,137.55700000000002,137.7321,0.3292,66.3842,22.0578,93.3642,138.4389,0.1366,16.9496,24.7749,134.1055,3009695.8929,141.8548,147.0533,135.4196
2019-01-18,136.895,137.0148,-0.0154,70.4029,22.4248,205.0249,137.6998,0.0877,12.4916,27.8645,134.1216,3177564.6344,127.769,147.1149,134.561
2019-01-17,135.97899999999998,135.9559,-0.5386,57.8989,20.6839,138.9356,136.6451,0.0364,13.7859,23.3395,134.3065,2668688.0394,103.8547,147.1687,133.7569
2019-01-16,135.458,135.655,-0.7433,58.952,20.1228,93.0928,136.3084,-0.003,15.6968,18.7978,134.6468,2446055.401,89.1786,147.2683,133.0196
2019-01-15,134.725,135.2405,-1.0153,58.662,21.3598,84.3864,135.8002,-0.0507,16.567999999999998,17.7358,135.1534,2488783.539,69.8005,147.3668,132.2725
2019-01-14,134.138,134.754,-1.3384,55.213,23.3549,87.1418,135.2016,-0.1041,17.5409,18.375,135.7194,2148657.0485,56.1943,147.4672,131.5507
2019-01-11,133.716,134.4015,-1.6204,56.8178,25.6918,102.5543,134.7245,-0.1607,17.299,19.7074,136.1576,1596085.3412,43.1832,147.5796,130.8828
2019-01-10,132.803,133.8797,-1.9985,52.1464,27.8234,109.8976,134.0069,-0.2241,18.0661,20.5813,136.2785,1296044.5467,33.7492,147.6889,130.2894
2019-01-09,131.783,133.5818,-2.2962,55.6146,30.1917,108.588,133.382,-0.2884,20.0153,18.8425,136.305,889045.3421,28.8898,147.8149,129.8227
2019-01-08,131.023,133.0,-2.7426,55.2318,33.211,128.7365,132.4407,-0.3591,21.061999999999998,19.8279,136.342,1174312.81,24.2712,147.9322,129.5115
2019-01-07,130.418,132.32,-3.2582,50.5123,36.5658,150.9296,131.4149,-0.4255,22.695999999999998,18.6993,136.3873,1271277.5217,19.5614,148.0521,129.4322
2019-01-04,130.257,131.8711,-3.6938,45.3248,39.5559,155.6093,130.6725,-0.4792,24.609,17.4363,136.4688,408855.3684,14.9525,148.1906,129.6149
2019-01-03,130.55,131.7047,-4.0209,43.7196,42.0555,11.0373,130.2962,-0.5198,28.3606,13.7757,136.5763,-512440.3815,11.1724,148.3479,130.0433
2019-01-02,130.935,131.6168,-4.327,37.6702,42.8824,7.4644,130.0844,-0.5496,31.7923,12.6883,136.6876,-645776.6446,11.2827,148.512,130.6981
2018-12-31,131.499,131.9339,-4.4602,40.479,42.875,7.9247,130.3224,-0.5648,31.3805,13.6871,137.0034,-2037914.8762,8.4322,148.6971,131.5715
2018-12-28,132.086,132.0169,-4.705,41.6206,43.2766,-11.4134,130.418,-0.5723,32.8832,14.3425,137.4193,-3274644.578,5.8995,148.8702,132.63
2018-12-27,132.785,131.994,-5.0059,26.6615,43.7229,-48.8792,130.5389,-0.5598,35.4312,11.4971,138.0267,-3940026.6409,4.8827,149.0394,133.8784
2018-12-26,133.9,132.9661,-4.859,15.3873,42.9142,-106.087,131.6807,-0.5147,40.188,7.3465,138.8761,-6060831.8155,6.9557,149.2558,135.2393
2018-12-24,135.377,134.7318,-4.3361,19.0086,40.0058,-174.834,133.5638,-0.4581,44.0978,8.6889,139.8666,-7434044.0987,5.3356,149.5006,136.5259
2018-12-21,136.387,136.0945,-3.9701,20.7386,36.9977,-147.49,134.9796,-0.4138,36.1391,9.9787,140.7432,-6489144.2961,-6.0948,149.7117,137.6441
2018-12-20,137.469,137.4466,-3.5888,24.6305,34.8057,-172.4246,136.3358,-0.3758,39.4464,10.9255,141.5026,-4742741.6253,-13.1733,149.9107,138.642
2018-12-19,138.221,138.4947,-3.3268,29.8591,32.3818,-126.1699,137.3342,-0.3479,36.0285,12.3636,142.2207,-4410757.6984,-22.2003,150.0842,139.5365
2018-12-18,139.496,139.1491,-3.2312,30.6908,30.5462,-103.2738,138.0516,-0.326,35.3386,14.6553,142.8898,-3983614.514,-23.5594,150.2311,140.3777
2018-12-17,140.901,139.86,-3.1029,30.1656,29.3434,-112.8113,138.9518,-0.3002,38.0302,15.7716,143.4241,-3872610.3519,-23.8546,150.3753,141.1984
2018-12-14,141.908,140.7556,-2.8818,33.183,28.0069,-79.6651,140.0569,-0.2718,34.4604,17.596,143.9342,-3413054.9231,-20.1196,150.5222,141.9711
2018-12-13,142.595,141.4946,-2.7206,36.6472,27.5192,-54.695,140.996,-0.247,31.6667,19.1224,144.4567,-2885098.4601,-7.9797,150.6545,142.6689
2018-12-12,143.05200000000002,142.0245,-2.6464,35.4192,27.8325,-62.8356,141.7127,-0.2232,32.8719,20.453,144.9642,-2312050.9157,11.6525,150.7711,143.3011
2018-12-11,143.41299999999998,142.7477,-2.4784,37.3752,28.3374,-107.6181,142.5569,-0.1951,36.9236,20.986,145.5062,-764822.2924,31.8748,150.8923,143.8609
2018-12-10,143.821,143.405,-2.3319,33.8624,28.428,-147.6689,143.2898,-0.1682,41.5822,20.6888,146.0117,69935.3433,40.2125,151.0045,144.2993
2018-12-07,144.215,144.4505,-2.0,37.5686,27.8587,-123.7273,144.2925,-0.1421,38.5891,22.9895,146.4377,-25494.7703,39.4469,151.1287,144.5936
2018-12-06,144.627,145.2551,-1.7641,35.8479,28.1393,-158.1891,144.9829,-0.1315,44.9476,22.0326,146.6794,428552.4327,30.5556,151.2328,144.7099
2018-12-04,145.172,146.3673,-1.3784,54.6702,27.4646,-2.8958,145.8778,-0.1363,34.895,26.2933,146.7284,-720472.4559,14.8512,151.3437,144.7092
2018-12-03,145.185,145.9378,-1.6856,60.7308,28.9543,171.1405,145.3115,-0.174,19.1602,33.3561,146.5695,932524.6706,-8.0151,151.3744,144.6673
2018-11-30,144.933,145.0351,-2.2263,48.2875,29.1679,57.2176,144.3902,-0.2072,23.1051,21.1272,146.4234,1727899.1871,-39.4987,151.3883,144.8066
2018-11-29,144.908,144.8429,-2.4665,41.8115,31.912,14.2317,144.2098,-0.2165,24.8097,21.6618,146.3935,351799.5537,302.502,151.4438,145.1406
2018-11-28,145.343,144.9636,-2.5744,39.1542,34.7051,-59.2923,144.3995,-0.2135,28.0135,14.1368,146.4368,-534938.7728,285.1785,151.5159,145.5463
2018-11-27,145.77,145.2488,-2.6116,33.4159,34.9032,-93.0152,144.7795,-0.2028,30.74,12.4083,146.6502,-2028343.6542,259.5968,151.5951,145.9524
2018-11-26,146.549,145.8863,-2.4886,37.016999999999996,34.0608,-105.6784,145.5375,-0.1866,32.6377,13.1744,147.0466,-2232965.6097,235.3755,151.6882,146.3012
2018-11-23,147.171,146.3344,-2.4472,31.5354,33.1247,-150.3837,146.1376,-0.1745,35.9732,12.6518,147.623,-2310860.2544,171.4723,151.7671,146.5341
2018-11-21,147.911,147.1554,-2.2335,36.9746,31.4762,-152.9641,147.096,-0.1629,31.0917,13.6852,148.3083,-2195045.8687,129.1553,151.8593,146.6464
2018-11-20,148.421,147.6455,-2.1635,38.9371,30.6542,-201.018,147.7271,-0.1647,33.0492,14.5468,149.1022,-1206608.5624,92.318,151.9291,146.6028
2018-11-19,148.62,148.0778,-2.119,47.1322,29.7409,-54.6624,148.25799999999998,-0.1756,24.2269,16.8951,149.8783,-568243.0325,70.8233,151.992,146.453
2018-11-16,148.336,147.9996,-2.3094,43.4014,31.0644,-38.8011,148.2409,-0.1975,26.8696,15.6853,150.6362,-521141.698,54.2651,152.028,146.2256
2018-11-15,148.149,148.115,-2.4219999999999997,35.5117,31.5958,-66.5384,148.3625,-0.2178,29.0738,14.94,151.5893,-1407709.5774,44.3676,152.074,145.9704
2018-11-14,148.128,148.6628,-2.3442,44.7064,31.5384,-6.766,148.8131,-0.2413,25.049,16.7814,152.6946,-1797693.2541,36.8879,152.1388,145.6582
2018-11-13,147.753,148.6656,-2.5163,41.527,32.8467,23.9288,148.65,-0.2825,26.8705,18.0018,153.7567,-984467.7407,29.1067,152.1741,145.2857
2018-11-12,147.10399999999998,148.8247,-2.628,49.6806,34.3002,46.078,148.4962,-0.3299,27.7172,20.4562,154.8323,-266021.1303,21.3273,152.2168,144.9564
2018-11-09,146.599,148.5257,-2.9585,49.3581,36.4367,84.1955,147.8469,-0.3896,27.0988,22.5276,155.888,176956.9466,11.1784,152.2374,144.7196
2018-11-08,146.164,148.1781,-3.3291,49.1749,39.4617,127.7555,147.1331,-0.4497,25.073,24.041999999999998,156.7972,-253730.9026,3.4185,152.2591,144.6843
2018-11-07,145.878,147.7643,-3.7486,49.2069,43.6131,143.75,146.3764,-0.5061,26.4198,25.3334,157.7255,-167757.6963,-5.2752,152.2815,144.9046
2018-11-06,145.94,147.2564,-4.2305,41.0472,48.2258,116.0493,145.6291,-0.5525,29.2298,20.7008,158.4877,-327430.094,-14.0975,152.3041,145.4223
2018-11-05,146.109,147.16,-4.5438,32.3428,51.6862,45.5762,145.3416,-0.579,31.3751,18.0775,159.1054,-615163.6963,-23.3333,152.3507,146.2456
2018-11-02,146.92700000000002,147.5089,-4.6637,32.3838,54.4414,-28.2202,145.5847,-0.5884,34.0544,14.4564,159.5968,-1357432.9385,-32.5608,152.419,147.3139
2018-11-01,147.976,147.9309,-4.751,31.7219,56.0017,-56.9473,146.0149,-0.5859,37.0728,12.6186,159.9803,-2005357.8859,-40.6012,152.4878,148.5706
2018-10-31,149.15,148.4844,-4.7761,29.7562,56.7561,-53.5034,146.6895,-0.5683,37.5684,13.3859,160.3491,-2183609.1282,314.0613,152.5589,149.9864
2018-10-30,150.61,149.2809,-4.6836,15.8694,57.788999999999994,-106.9239,147.7276,-0.5335,41.6214,4.4282,160.7459,-2336492.716,311.8701,152.6363,151.4996
2018-10-29,152.17,151.0189,-4.1471,19.575,55.2358,-129.4439,149.6749,-0.4819,44.501999999999995,4.7346,161.1496,-3722666.5466,309.8502,152.7492,153.0133
2018-10-26,153.231,152.3298,-3.7747,20.2976,52.3989,-105.68799999999999,151.1496,-0.4365,36.8083,5.7284,161.4903,-3364911.3736,304.1269,152.8263,154.4083
2018-10-25,154.17,153.7942,-3.3076,21.9948,50.1026,-118.3233,152.6824,-0.3891,36.0927,6.3141,161.8057,-3489864.4607,301.2572,152.8978,155.7136
2018-10-24,155.108,155.264,-2.81,26.9012,47.8672,-179.6736,154.1238,-0.3452,39.5793,6.9241,162.07,-3649503.6101,294.0821,152.9556,156.9003
2018-10-23,156.115,156.2849,-2.4893,21.0419,45.3834,-188.025,155.1138,-0.3084,41.0833,8.2414,162.3033,-3007941.7667,282.0899,152.9787,157.9756
2018-10-22,157.601,157.8193,-1.9124,27.8886,43.0279,-132.9336,156.6085,-0.27,34.4179,9.9212,162.5652,-3954536.2431,273.3121,153.015,158.9781
2018-10-19,158.626,158.7192,-1.5952,33.021,41.6701,-93.4869,157.4915,-0.2466,33.63,11.0197,162.8359,-3828965.1999,272.1909,153.0074,159.8874
2018-10-18,159.515,159.3012,-1.4044,35.7669,40.6735,-79.5471,158.1124,-0.22699999999999998,34.2508,13.2769,163.0518,-2794210.7774,270.9169,152.9762,160.8097
2018-10-17,160.297,159.7726,-1.2504,42.6186,40.2894,-25.5118,158.6791,-0.2045,27.3554,15.4139,163.2351,-2809322.0747,269.4024,152.9337,161.7927
2018-10-16,161.016,159.8331,-1.2719,29.9093,41.6637,-32.7525,158.9547,-0.1754,31.1408,14.3025,163.3793,-3095536.37,263.1227,152.8674,162.8431
2018-10-15,161.901,160.4494,-1.0324,21.365,42.176,-81.4736,159.8349,-0.1255,35.7669,8.1083,163.5145,-4331689.7079,255.6762,152.825,163.9408
2018-10-12,162.965,161.4981,-0.5763,17.2704,39.8578,-116.8572,161.1504,-0.0634,39.2616,6.8877,163.5598,-4411791.4192,242.8714,152.7957,164.9458
2018-10-11,163.99,162.9133,0.0754,19.4419,36.4919,-184.8182,162.7613,0.0008,45.534,7.9879999999999995,163.4767,-4458793.7539,231.056,152.7721,165.7511
2018-10-10,164.947,164.3251,0.7604,29.0519,32.7521,-244.0848,164.2862,0.0543,41.041000000000004,9.8268,163.1898,-2600353.9204,219.2623,152.7338,166.3001
2018-10-09,165.465,165.1218,1.1982,46.2972,29.5731,-201.6504,165.1453,0.0892,27.6782,12.1801,162.8209,-941168.5146,211.4416,152.653,166.624
2018-10-08,165.623,165.3177,1.3831,44.4311,28.5386,-118.9099,165.3967,0.1132,20.0008,15.1783,162.4489,-24867.9109,206.7863,152.5359,166.8227
2018-10-05,165.88299999999998,165.6061,1.6214,51.5375,30.1864,-164.0153,165.7355,0.1375,19.9361,16.8417,162.1776,-401661.0323,203.4793,152.4199,166.9605
2018-10-04,166.07299999999998,165.7431,1.8031,51.6141,32.6056,-199.5238,165.9324,0.1583,22.5502,19.05,162.0545,-5604.3031,201.4007,152.293,167.0256
2018-10-03,166.233,165.9082,2.0079,66.689,35.2936,-69.1991,166.1565,0.1775,13.5609,22.8837,161.8597,-28121.6362,199.799,152.1646,167.0332
2018-10-02,166.19,165.7344,2.068,62.0897,36.3728,2.2056,166.0656,0.1924,10.485,25.7917,161.5665,460254.8675,198.2337,152.0179,166.9875
2018-10-01,166.19099999999997,165.6954,2.1941,66.9997,35.726,99.8723,166.1167,0.2103,11.2005,27.5517,161.1946,715397.0407,196.0626,151.8776,166.9145
2018-09-28,166.054,165.5455,2.2762,61.0306,35.0073,31.893,166.0593,0.2277,12.8631,24.7903,160.8678,840799.5514,193.6491,151.7312,166.7875
2018-09-27,166.071,165.5823,2.4488,69.6162,35.3774,-53.9443,166.1849,0.247,14.1741,24.5857,160.6181,690535.8412,190.6205,151.5933,166.5999
2018-09-26,165.921,165.4606,2.557,68.4995,36.3236,-18.2021,166.1469,0.2623,15.2828,26.5087,160.4423,1207257.1774,189.2087,151.4465,166.3247
2018-09-25,165.595,165.3585,2.6793,67.9954,37.3749,-8.459,166.0878,0.2758,17.3408,26.3158,160.23,1472898.6742,188.0795,151.3003,165.9724
2018-09-24,165.30900000000003,165.2559,2.8066,76.8506,39.2434,40.3559,165.9949,0.2851,16.8384,28.3723,159.9593,1858479.716,187.2607,151.1536,165.5386
2018-09-21,165.00599999999997,164.9528,2.8469,80.0159,40.7692,124.4807,165.7015,0.2877,12.2628,32.259,159.6171,2358706.9268,186.7809,150.9974,165.0339
2018-09-20,164.65400000000002,164.5223,2.8294,79.1873,40.3088,81.0282,165.2949,0.2864,13.3068,30.2685,159.2243,1923773.9819,184.3133,150.8369,164.4905
2018-09-19,164.24,164.0606,2.7954,78.235,40.4625,94.65799999999999,164.8658,0.2831,10.0648,34.1215,158.9155,1810606.6878,180.7939,150.6776,163.9264
2018-09-18,163.589,163.5719,2.7460000000000004,77.3002,38.909,94.3708,164.3802,0.2781,10.6896,33.6945,158.6997,2153480.4829,176.9564,150.5202,163.3479
2018-09-17,162.904,163.0501,2.6776,74.6487,37.4732,102.9877,163.8318,0.2717,11.7896,37.1619,158.5582,1618396.8879,180.4946,150.3647,162.7603
2018-09-14,162.296,162.6168,2.645,79.6549,35.8778,98.9977,163.3402,0.2645,13.2688,39.0155,158.4172,1637200.7677,184.7775,150.2168,162.1685
2018-09-13,161.731,161.9649,2.5089,77.3701,34.3927,113.9252,162.6458,0.2537,14.2623,41.031000000000006,158.2138,1963894.1818,189.0128,150.062,161.5723
2018-09-12,161.284,161.3727,2.3924,71.12,32.835,78.2826,162.0375,0.2452,15.9722,38.3429,157.9061,1636464.5228,189.5467,149.9148,160.9928
2018-09-11,161.019,161.0866,2.4095,73.918,31.906999999999996,67.0597,161.7391,0.2385,17.9482,36.8084,157.5683,1703179.0883,189.6134,149.7861,160.4126
2018-09-10,160.517,160.6703,2.3658,79.85600000000001,31.6252,111.5978,161.2949,0.2255,13.3816,40.1441,157.1608,1983845.0449,185.7125,149.653,159.8118
2018-09-07,159.937,160.0215,2.2114,79.3342,29.5836,127.1469,160.6307,0.2076,14.5183,42.6104,156.8023,2810147.1362,180.1516,149.5122,159.2288
2018-09-06,159.386,159.2774,2.0045,77.1289,27.4069,215.2324,159.9064,0.1907,14.8044,47.2515,156.5034,3208978.4128,172.6751,149.3722,158.6999
2018-09-05,158.81799999999998,158.5701,1.804,67.9672,24.6425,137.567,159.2442,0.1795,17.522000000000002,39.5755,156.2683,2644821.981,163.6718,149.24,158.2261
2018-09-04,158.439,158.3079,1.7977,64.7812,23.089000000000002,37.0933,159.0058,0.17600000000000002,20.3606,30.049,156.1209,1865606.5274,151.7927,149.1339,157.7751
2018-08-31,158.06799999999998,158.1386,1.8328,64.0718,23.519000000000002,40.9053,158.8236,0.1704,20.6146,32.9041,156.0402,1376564.1716,137.8127,149.0335,157.2897
2018-08-30,157.58,157.9649,1.8662,72.6804,23.5807,77.3175,158.58,0.1587,18.61,35.0448,156.0071,1593231.793,114.1086,148.9337,156.7741
2018-08-29,156.911,157.5349,1.7819999999999998,75.0894,22.7974,118.6977,158.0365,0.1387,15.1409,37.8749,155.9454,2000870.6245,97.918,148.8229,156.2622
2018-08-28,156.1896,156.9516,1.6219999999999999,74.6532,20.5659,124.7695,157.3146,0.1155,16.1622,36.4346,155.9007,2146315.1802,81.1691,148.7084,155.8138
2018-08-27,155.4586,156.2719,1.4096,67.6083,18.5684,126.0376,156.4871,0.0937,17.1734,34.6169,155.8343,1685561.4626,63.442,148.5942,155.4668
2018-08-24,154.9856,155.9013,1.3286,67.0104,16.8892,106.348,155.9499,0.0782,19.137999999999998,32.4129,155.7026,1653670.2507,43.5521,148.4998,155.2361
2018-08-23,154.5486,155.4815,1.2213,67.53399999999999,15.9046,147.2765,155.3606,0.0628,20.5227,34.7581,155.4503,2261921.0301,18.1455,148.406,155.1054
2018-08-22,154.2476,154.953,1.0594,63.5825,14.8105,97.7701,154.7038,0.0503,23.6088,28.5541,155.1507,2460150.406,-9.3735,148.3105,155.1015
2018-08-21,154.2016,154.547,0.9472,60.2789,15.4027,153.9557,154.235,0.0459,20.4939,31.864,154.7522,2353470.7903,306.7313,148.2249,155.2411
2018-08-20,154.1416,154.233,0.8739,57.7552,14.7012,79.4997,153.9043,0.0502,22.615,26.7492,154.3495,2058796.1947,286.9908,148.1468,155.506
2018-08-17,154.0836,153.9826,0.8286,51.6761,15.4042,42.9793,153.6723,0.0641,23.8005,26.2642,153.8991,1805577.6955,270.783,148.0739,155.8726
2018-08-16,154.2536,153.9698,0.8932,47.391999999999996,16.569000000000003,-18.7899,153.7111,0.0899,26.2326,23.9313,153.351,1284899.7206,249.2095,148.0137,156.3038
2018-08-15,154.5006,154.1386,1.0471,46.02,17.9002,-107.493,153.9457,0.1244,28.1216,20.660999999999998,152.8663,840610.3056,231.5262,147.9612,156.7384
2018-08-14,155.19799999999998,154.4038,1.2552,44.8168,18.1899,-59.4896,154.3553,0.1645,26.1251,23.799,152.4061,301639.5189,216.3874,147.9108,157.1224
2018-08-13,155.68200000000002,154.7824,1.5277,46.7648,19.6933,-132.3981,154.8975,0.2078,29.6349,19.6684,151.9139,188969.9078,204.6182,147.8625,157.4111
2018-08-10,156.281,155.1318,1.8012,47.5304,19.6353,-135.5025,155.4558,0.2501,28.4582,21.4076,151.4117,658655.4428,196.7734,147.8084,157.565
2018-08-09,156.864,155.5122,2.1028,52.8313,20.246,-94.3708,156.082,0.2898,25.2318,22.9436,150.7674,1101641.1357,188.4171,147.7518,157.5641
2018-08-08,157.201,155.6593,2.3116,58.9097,21.9678,-58.6726,156.5095,0.3223,20.1169,25.0052,150.1532,1961497.0054,180.4087,147.6801,157.3939
2018-08-07,156.92,155.5125,2.3947,55.9296,23.205,-51.8092,156.6185,0.35,21.4265,26.6331,149.6324,2490430.2522,170.5271,147.5928,157.0665
2018-08-06,156.786,155.5464,2.5638,54.1202,24.5796,-96.1031,156.8778,0.3786,22.9464,22.7021,149.3196,2139436.6254,160.5962,147.5143,156.577
2018-08-03,156.62,155.7167,2.8013,57.6458,27.2511,-61.2304,157.2124,0.4012,22.496,24.0818,149.0771,1878051.3815,152.9372,147.4409,155.8738
2018-08-02,155.965,155.7115,2.966,57.49,29.9008,-25.5527,157.2533,0.4089,21.788,26.0623,148.8164,2426410.7229,145.2935,147.3571,154.9399
2018-08-01,155.188,155.7185,3.1391,75.043,32.2306,46.1181,157.1638,0.3995,16.9108,28.2791,148.5182,2854113.6481,142.2727,147.273,153.8142
2018-07-31,154.061,154.7849,2.8828,70.4915,33.0165,80.4513,156.0985,0.3644,14.8446,32.549,148.1576,4127110.7578,139.8805,147.1453,152.557
2018-07-30,152.946,154.1726,2.7559,79.6049,32.5344,72.21300000000001,155.2633,0.324,16.7319,36.0362,147.7825,4336373.5821,143.2061,147.0403,151.3032
2018-07-27,151.774,153.0554,2.385,79.8849,32.0845,112.4825,153.9131,0.2671,11.3743,40.9268,147.3772,5635951.7944,148.0525,146.9175,150.0732
2018-07-26,150.63299999999998,151.6789,1.8717,78.4818,29.3712,138.8063,152.3464,0.2054,12.0287,43.2266,146.9764,5577915.7655,154.437,146.7929,148.9732
2018-07-25,149.405,150.2253,1.2942,69.817,26.3612,137.947,150.7436,0.1488,12.854000000000001,40.1434,146.6185,5163475.1534,151.1827,146.6775,148.0533
2018-07-24,148.749,149.4953,1.0179,72.6686,23.5688,151.8685,149.878,0.1055,15.5259,38.2049,146.4034,3997849.3476,151.8866,146.6085,147.3087
2018-07-23,148.125,148.4898,0.5984,70.7726,21.4978,170.482,148.8062,0.0599,17.391,33.4511,146.2895,3063825.6112,142.7043,146.5336,146.6773
2018-07-20,147.409,147.4609,0.146,59.818000000000005,20.3766,254.1745,147.7678,0.0227,19.4641,37.4388,146.3239,1463396.1213,116.5737,146.4671,146.1941
2018-07-19,146.94299999999998,147.0767,-0.0334,54.8585,19.1309,58.9502,147.3593,0.0006,26.3083,23.2908,146.4289,394652.2417,100.4062,146.4396,145.8292
2018-07-18,146.743,146.8915,-0.1316,58.6233,20.5805,140.4157,147.1471,-0.0194,23.0527,25.6159,146.5418,941004.4665,86.006,146.4247,145.4977
2018-07-17,146.387,146.5007,-0.3304,49.0036,22.2821,76.6016,146.7356,-0.042,24.3757,22.7338,146.5854,386571.6901,73.1697,146.4022,145.1872
2018-07-16,146.084,146.5253,-0.3492,54.504,24.3706,29.6171,146.68,-0.0606,28.0736,20.6733,146.5935,-201937.8805,68.282,146.4024,144.9163
2018-07-13,145.67,146.3132,-0.4791,56.3853,25.3917,98.2008,146.3509,-0.0862,24.9887,22.3953,146.6158,114635.0686,63.202,146.3915,144.6606
2018-07-12,145.27100000000002,145.9739,-0.6746,47.8324,27.6049,95.8904,145.8838,-0.113,26.8309,21.4635,146.6705,134820.1622,57.7441,146.3768,144.4696
2018-07-11,145.19799999999998,145.9814,-0.7208,52.7846,29.4372,5.8018,145.7489,-0.1359,31.8647,19.7548,146.7762,-660895.6768,46.6509,146.3813,144.3651
2018-07-10,144.953,145.7662,-0.8722,57.1617,30.1013,170.4476,145.3858,-0.1637,21.1549,23.9628,146.807,-275179.9569,40.6591,146.3755,144.3404
2018-07-09,144.517,145.3187,-1.1372,48.7795,32.7544,181.5552,144.7925,-0.1899,22.1341,23.9148,146.8885,-910959.804,34.8172,146.3613,144.4508
2018-07-06,144.461,145.1762,-1.2736,40.5542,35.9642,129.2541,144.52,-0.2047,24.984,17.6452,147.0832,-1527811.7517,29.9986,146.3654,144.7219
2018-07-05,144.605,145.3198,-1.2836,47.1272,38.0473,113.4262,144.5336,-0.212,27.6751,18.1505,147.3938,-1964010.2957,20.6568,146.3839,145.1174
2018-07-03,144.733,145.1886,-1.4182,42.1094,39.9654,91.7728,144.3196,-0.2175,28.1533,19.9878,147.662,-2083411.568,15.418,146.3887,145.6217
2018-07-02,145.069,145.2105,-1.4858,29.3844,42.5214,-29.8366,144.3158,-0.2109,31.1457,12.9702,148.0536,-2358313.7271,5.985,146.4018,146.257
2018-06-29,145.637,145.6217,-1.3744,29.2225,42.6683,-37.7384,144.7298,-0.1916,33.4905,14.3579,148.4347,-3224918.5567,-3.6296,146.4325,146.978
2018-06-28,146.349,146.1288,-1.2102,30.8453,42.9663,-81.6991,145.2769,-0.1673,38.272,7.3223,148.7675,-3143554.1703,-8.8201,146.4638,147.7244
2018-06-27,147.19899999999998,146.6352,-1.035,35.5881,40.1981,-70.9356,145.8858,-0.1398,37.539,8.0232,149.1271,-2914119.7413,-21.2424,146.4902,148.476
2018-06-26,147.872,146.9519,-0.9347,30.5722,37.4666,-76.4434,146.3698,-0.1086,38.8113,9.2724,149.4545,-1860770.5433,-34.6956,146.5031,149.2208
2018-06-25,148.616,147.4968,-0.7208,22.2875,34.8038,-112.5042,147.1182,-0.0674,41.4685,6.6789,149.7685,-1256287.3645,304.1333,146.5234,149.9414
2018-06-22,149.466,148.4027,-0.3273,27.7516,30.6423,-122.2994,148.2175,-0.0205,36.5792,7.684,150.0676,-1571541.196,286.2023,146.5547,150.5672
