DATE,SMA,EMA,MACD,RSI,ADX
2015-03-19,148.3472,149.1803,2.1026,75.3173,34.2088
2015-03-18,147.7222,148.4425,1.8880,75.3173,30.7577
2015-03-17,147.2842,147.5409,1.5867,71.9569,26.9231
2015-03-16,146.9912,146.7611,1.3267,58.4136,24.0909
2015-03-13,147.0916,146.6644,1.3679,58.4136,22.1549
2015-03-12,147.1220,146.5463,1.4006,63.8860,20.0037
2015-03-11,146.9780,146.2143,1.3360,63.8860,18.7864
2015-03-10,146.5940,145.8086,1.2342,54.0001,17.4338
2015-03-09,146.4490,145.8438,1.3296,54.0001,18.0185
2015-03-06,145.8840,145.8869,1.4321,54.0001,18.6681
2015-03-05,145.3190,145.9396,1.5420,56.8481,19.3900
2015-03-04,144.9190,145.8706,1.5988,66.7182,19.3991
2015-03-03,144.4663,145.3707,1.4576,66.7182,19.4092
2015-03-02,144.0135,144.7598,1.2562,67.1220,19.4205
2015-02-27,143.5935,143.9953,0.9727,65.4764,18.3225
2015-02-26,143.0735,143.2164,0.6680,63.3542,17.5402
2015-02-25,142.1440,142.4645,0.3610,57.0112,16.9014
2015-02-24,141.4545,142.0789,0.2083,57.0112,18.2387
2015-02-23,140.7650,141.6075,0.0104,43.0350,19.7247
2015-02-20,140.8700,141.9647,0.1853,43.0350,20.4967
2015-02-19,141.4450,142.4013,0.4057,50.1034,21.3545
2015-02-18,141.9745,142.4350,0.4522,54.9500,23.2601
2015-02-17,142.3453,142.1777,0.3681,54.9500,24.6002
2015-02-13,142.5710,141.8633,0.2555,56.2887,26.0892
2015-02-12,142.6610,141.3885,0.0666,51.8878,27.4372
2015-02-11,142.9210,141.1860,-0.0024,34.4304,29.9169
2015-02-10,143.7705,142.0484,0.4181,34.4304,29.8789
2015-02-09,144.5400,143.1025,0.9488,34.4304,29.8367
2015-02-06,145.3595,144.3908,1.6123,42.9478,29.7898
2015-02-05,145.5045,145.1332,2.0545,59.6016,31.7212
2015-02-04,144.9795,144.9962,2.1104,68.7673,32.6660
2015-02-03,144.4000,144.4298,1.9683,68.1659,32.3043
2015-02-02,144.0852,143.7919,1.7832,64.5279,31.4823
2015-01-30,143.6982,143.3346,1.6687,61.9649,32.0207
2015-01-29,143.1632,142.9867,1.5950,61.9649,31.2262
2015-01-28,142.4232,142.5615,1.4777,65.6023,30.3434
2015-01-27,141.8032,141.8419,1.2149,63.9073,29.3625
2015-01-26,140.8932,141.1401,0.9433,65.7291,28.6298
2015-01-23,139.7482,140.1712,0.5319,59.4937,26.8099
2015-01-22,138.9032,139.6537,0.3046,54.5298,26.0500
2015-01-21,137.9832,139.4656,0.2137,58.5669,26.2489
2015-01-20,136.8527,138.9580,-0.0328,67.1655,25.2760
2015-01-16,135.6775,137.8039,-0.5914,62.7101,23.7129
2015-01-15,135.0795,136.8758,-1.0747,56.8077,22.5754
2015-01-14,134.8495,136.2816,-1.4285,50.9080,22.5513
2015-01-13,135.0295,136.0108,-1.6506,58.2426,24.1635
2015-01-12,134.9995,135.2132,-2.1238,45.8776,24.8668
2015-01-09,135.4735,135.0606,-2.3203,37.5569,26.3448
2015-01-08,136.1325,135.2852,-2.3489,37.5569,27.8913
2015-01-07,136.8325,135.5596,-2.3512,23.3724,29.6095
2015-01-06,137.8025,136.5062,-2.0400,18.1711,26.6972
2015-01-05,138.8580,137.8532,-1.5260,21.1214,23.4613
2015-01-02,139.7180,139.0650,-1.0469,28.8975,19.9358
2014-12-31,139.7680,139.7461,-0.7867,32.6540,17.9175
2014-12-30,139.6930,140.3008,-0.5704,40.4076,16.4975
2014-12-29,139.4130,140.5232,-0.4947,40.4076,17.3758
2014-12-26,139.4880,140.7950,-0.3910,46.2181,18.3517
2014-12-24,139.8300,140.8294,-0.3893,46.2181,19.4360
2014-12-23,140.1720,140.8715,-0.3815,47.9261,20.6408
2014-12-22,140.4220,140.8318,-0.4077,47.7140,21.9795
2014-12-19,140.8974,140.7945,-0.4302,47.7140,24.1674
2014-12-18,141.5624,140.7488,-0.4526,47.7140,25.9951
2014-12-17,142.0524,140.6930,-0.4746,28.6489,28.0259
2014-12-16,142.9919,141.6248,-0.0376,28.6489,27.1160
2014-12-15,144.1119,142.7636,0.5207,28.6489,26.1050
2014-12-12,145.4769,144.1555,1.2258,36.2506,24.9817
2014-12-11,146.2219,145.0678,1.7464,49.6415,25.5650
2014-12-10,146.5659,145.2918,1.9771,49.6415,27.5967
2014-12-09,146.8399,145.5655,2.2429,47.6494,29.8541
2014-12-08,147.0599,146.0134,2.6015,56.3118,31.7153
2014-12-05,146.7295,146.0712,2.7969,65.5413,33.5708
2014-12-04,146.2095,145.7203,2.8126,60.1119,34.2636
2014-12-03,145.8945,145.6804,2.9699,60.0957,36.7094
2014-12-02,145.5300,145.6327,3.1279,69.2100,38.5189
2014-12-01,144.4550,145.1733,3.1004,84.9485,39.6240
2014-11-28,143.2810,144.0674,2.7707,80.6693,36.8723
2014-11-26,142.2960,143.3046,2.5794,80.6693,34.8810
2014-11-25,141.2660,142.3723,2.2977,79.4172,32.6685
2014-11-24,140.4760,141.3884,1.9760,77.4450,30.5174
2014-11-21,139.7910,140.4191,1.6436,69.0590,28.1274
2014-11-20,139.5460,139.9678,1.5314,69.0590,27.8437
2014-11-19,139.3010,139.4163,1.3659,71.0036,27.5286
2014-11-18,139.0260,138.6754,1.1042,69.7250,26.8081
2014-11-17,138.8010,137.8810,0.8051,47.7501,26.5690
2014-11-14,139.0950,138.0879,0.9513,58.2286,27.6340
2014-11-13,139.0590,138.0164,0.9754,53.4421,30.5787
2014-11-12,139.0990,138.0978,1.0693,50.4142,32.7466
2014-11-11,138.6940,138.2973,1.2194,64.7264,34.4735
2014-11-10,138.1190,138.1634,1.2202,64.7264,35.8772
2014-11-07,137.5440,137.9997,1.2035,76.0408,37.4369
2014-11-06,136.8590,137.5551,1.0526,76.0408,36.8760
2014-11-05,136.1740,137.0118,0.8448,76.0408,36.2527
2014-11-04,135.4889,136.3478,0.5672,76.0408,35.5603
2014-11-03,134.8039,135.5362,0.2047,75.7629,34.7909
2014-10-31,133.6749,134.5687,-0.2499,70.6337,34.0078
2014-10-30,132.7299,133.7951,-0.6390,70.6337,33.1377
2014-10-29,131.7849,132.8495,-1.1264,45.9685,32.1710
2014-10-28,131.3299,132.7828,-1.2333,45.9685,33.6585
2014-10-27,130.9650,132.7012,-1.3516,45.9685,35.3113
2014-10-24,130.7587,132.6014,-1.4831,45.9685,37.1478
2014-10-23,131.2937,132.4796,-1.6293,45.9685,39.1883
2014-10-22,131.8287,132.3306,-1.7922,45.9685,41.4555
2014-10-21,132.3637,132.1485,-1.9741,45.9685,43.9747
2014-10-20,132.8988,131.9260,-2.1775,13.8229,46.7737
2014-10-17,133.8888,132.6651,-1.9422,13.8229,43.3500
2014-10-16,134.8788,133.5685,-1.6136,13.8229,39.5459
2014-10-15,135.8688,134.6726,-1.1707,13.8229,35.3192
2014-10-14,136.9538,136.0221,-0.5884,14.9795,30.6228
2014-10-13,138.0038,137.4714,0.0717,17.2740,26.3654
2014-10-10,138.8950,138.8901,0.7516,48.4822,21.7957
2014-10-09,139.0450,138.9768,0.8537,48.4822,22.6269
2014-10-08,139.1950,139.0827,0.9716,48.4822,23.5505
2014-10-07,139.7650,139.2122,1.1080,48.4822,24.5766
2014-10-06,140.3350,139.3705,1.2660,48.4822,25.7168
2014-10-03,140.9050,139.5639,1.4492,48.4822,26.9837
2014-10-02,141.4750,139.8003,1.6620,48.4822,28.3913
2014-10-01,141.3600,140.0893,1.9093,54.5201,29.9553
2014-09-30,141.1500,140.2313,2.1006,58.3035,32.2396
2014-09-29,140.8850,140.2827,2.2582,58.3035,34.7035
2014-09-26,140.6200,140.3456,2.4264,58.3035,37.4411
2014-09-25,140.3550,140.4224,2.6059,58.3035,40.4829
2014-09-24,140.0900,140.5162,2.7970,89.3790,43.8626
2014-09-23,139.0050,139.6976,2.5727,89.3790,40.4445
2014-09-22,137.9200,138.6971,2.2490,89.3790,36.6466
2014-09-19,136.8350,137.4742,1.8030,89.3790,32.4268
2014-09-18,135.7500,135.9796,1.2076,75.2804,27.7380
2014-09-17,135.3500,135.6750,1.1276,75.2804,26.2939
2014-09-12,134.9650,135.3028,1.0090,75.2804,24.6893
2014-09-11,134.7300,134.8479,0.8429,75.2804,22.9064
2014-09-08,134.0810,134.2919,0.6187,75.2804,20.9254
2014-09-05,133.4319,133.6123,0.3236,75.2804,18.7242
2014-09-04,132.8079,132.7817,-0.0578,57.9641,16.2786
2014-09-03,132.5838,132.6554,-0.1365,57.9641,17.8380
2014-09-02,132.3598,132.5010,-0.2350,57.9641,19.5707
2014-08-29,132.1358,132.3124,-0.3573,57.9641,21.4960
2014-08-28,131.9118,132.0818,-0.5081,57.9641,23.6352
2014-08-27,131.4188,131.8000,-0.6933,58.8774,26.0120
2014-08-26,130.9108,131.4222,-0.9349,68.6060,27.5408
2014-08-25,130.2108,130.6271,-1.3823,46.7453,27.2989
2014-08-22,129.9248,130.5755,-1.5117,46.7453,28.5266
2014-08-21,129.7889,130.5124,-1.6548,48.3947,29.8906
2014-08-20,129.5179,130.3797,-1.8390,48.3947,32.1156
2014-08-19,129.2819,130.2174,-2.0472,48.3947,34.5877
2014-08-18,128.9309,130.0192,-2.2833,48.3947,37.3346
2014-08-14,128.7193,129.7768,-2.5514,48.3947,40.3867
2014-08-13,128.9433,129.4806,-2.8564,33.4993,43.7778
2014-08-12,129.6313,129.7163,-2.9304,33.4993,43.7430
2014-08-11,130.0743,130.0044,-2.9821,30.9795,43.7043
2014-08-08,130.6929,130.4498,-2.9620,30.9795,43.0046
2014-08-07,131.3114,130.9942,-2.8933,34.7933,42.2272
2014-08-06,131.8914,131.3262,-2.9163,29.0266,42.2090
2014-08-05,132.5814,131.9765,-2.7911,29.7808,42.1888
2014-08-04,133.1364,132.6935,-2.6264,23.9363,41.2389
2014-08-01,133.9234,133.8254,-2.2609,26.3250,38.7094
2014-07-31,134.5711,134.8993,-1.9034,36.6090,36.1632
2014-07-30,134.9161,135.2436,-1.8629,43.4455,34.9188
2014-07-29,135.2511,135.2310,-1.9828,28.3065,35.1884
2014-07-28,135.5661,135.7602,-1.8574,32.5862,33.6125
2014-07-25,136.0326,136.1101,-1.8064,32.5862,31.8614
2014-07-24,136.3790,136.5377,-1.7150,36.2950,29.9158
2014-07-23,136.6440,136.8128,-1.6869,36.2950,29.6270
2014-07-22,137.3040,137.1489,-1.6265,30.5497,29.3062
2014-07-21,138.0640,137.7820,-1.4239,33.7553,27.9652
2014-07-18,138.7070,138.2958,-1.2637,33.7553,27.5891
2014-07-17,139.5600,138.9238,-1.0409,37.3654,27.1712
2014-07-16,140.2800,139.3957,-0.8768,43.1415,26.7069
2014-07-15,140.8150,139.5615,-0.8429,28.9900,27.8052
2014-07-14,141.2700,140.3529,-0.5176,38.1903,25.8224
2014-07-11,141.3370,140.6869,-0.3851,29.7406,25.5143
2014-07-10,141.5240,141.3617,-0.0881,30.6844,23.2436
2014-07-09,141.8710,142.1199,0.2616,49.1782,20.7205
2014-07-08,141.8260,142.1688,0.3021,49.1782,22.2170
2014-07-07,141.7810,142.2285,0.3493,49.1782,23.8798
2014-07-03,141.7360,142.3015,0.4045,64.1670,25.7274
2014-07-02,141.3610,141.9240,0.2553,64.1670,25.8590
2014-07-01,141.0028,141.4627,0.0611,64.1670,26.0052
2014-06-30,140.5278,140.8988,-0.1876,43.5679,26.1676
2014-06-27,140.8528,140.9764,-0.1511,33.2587,28.9922
2014-06-26,141.2808,141.3000,0.0026,33.2587,27.3570
2014-06-25,141.7088,141.6956,0.1987,45.7453,25.5401
2014-06-24,141.9468,141.7568,0.2526,45.9907,26.1298
2014-06-23,142.1818,141.8250,0.3148,45.9907,26.8379
2014-06-20,142.4268,141.9083,0.3895,45.9907,27.6246
2014-06-19,142.6718,142.0102,0.4792,35.9769,28.4987
2014-06-18,143.0368,142.4013,0.7089,36.8365,29.4699
2014-06-17,143.3850,142.8421,0.9748,25.7213,28.3631
2014-06-16,143.9600,143.6403,1.4188,67.1701,25.9539
2014-06-13,144.0800,143.6048,1.5016,67.1701,26.0008
2014-06-12,144.0800,143.5615,1.5854,67.1701,26.0529
2014-06-11,144.0550,143.5085,1.6694,67.1701,26.1109
2014-06-10,143.8250,143.4437,1.7523,67.1701,26.1752
2014-06-09,143.4800,143.3645,1.8326,68.6048,26.2468
2014-06-06,143.1250,143.2455,1.8982,68.6048,26.3262
2014-06-05,142.7700,143.1001,1.9544,68.6048,26.4145
2014-06-04,142.4150,142.9223,1.9977,68.6048,26.5126
2014-06-03,142.1100,142.7050,2.0239,81.1082,26.6216
2014-06-02,141.6950,142.1951,1.9160,81.1082,23.8852
2014-05-30,141.2800,141.5717,1.7503,77.4817,20.8448
2014-05-29,140.9800,141.0766,1.6355,76.6410,18.4290
2014-05-28,140.8800,140.5269,1.4907,67.7567,15.9645
2014-05-27,140.8450,140.3107,1.4928,60.0937,15.4771
2014-05-23,140.8560,140.3019,1.5910,60.0937,16.4940
2014-05-22,140.7510,140.2913,1.6932,60.0937,17.6239
2014-05-21,140.6860,140.2782,1.7990,60.0937,18.8794
2014-05-20,140.5145,140.2623,1.9078,64.4641,20.2744
2014-05-19,140.2603,140.1317,1.9681,64.4641,21.1000
2014-05-16,139.9603,139.9720,2.0163,64.4641,22.0173
2014-05-15,139.6828,139.7769,2.0486,64.2747,23.0365
2014-05-14,139.5181,139.5496,2.0652,77.2433,24.1690
2014-05-13,139.1881,138.8828,1.8780,73.3755,23.3726
2014-05-12,139.0131,138.3790,1.7544,71.2045,23.5083
2014-05-09,138.7671,137.9165,1.6413,67.1520,23.6591
2014-05-08,138.1321,137.6091,1.5913,70.2189,25.3088
2014-05-07,137.5101,137.1444,1.4635,66.5592,24.5696
2014-05-06,136.9716,136.8132,1.3876,65.3818,24.5281
2014-05-05,136.1929,136.4811,1.3038,63.7784,24.7424
2014-05-02,135.4599,136.1769,1.2245,65.1132,25.3160
2014-05-01,134.5874,135.7551,1.0826,71.5758,25.7200
2014-04-30,133.4190,135.0000,0.7758,72.1525,25.0600
2014-04-29,132.2690,134.0555,0.3633,72.9750,24.4588
2014-04-28,131.3290,132.8678,-0.1839,70.1131,22.8216
2014-04-25,130.4140,131.7274,-0.7371,54.4549,21.9798
2014-04-24,130.3240,131.4557,-0.9182,57.2900,24.2756
2014-04-23,130.1910,131.0058,-1.1900,56.4035,25.9025
2014-04-22,130.1160,130.5071,-1.4962,43.9828,28.5974
2014-04-21,130.3890,130.5042,-1.5873,43.9828,28.9269
2014-04-17,130.9020,130.5007,-1.6805,37.8346,29.2930
2014-04-16,131.5070,130.7565,-1.6558,26.1058,29.6998
2014-04-15,132.3127,131.4868,-1.4089,26.7832,27.8376
2014-04-14,133.0904,132.3172,-1.1017,32.9698,24.6175
2014-04-11,133.7904,132.8321,-0.9226,25.0007,23.0988
2014-04-10,134.6054,133.7170,-0.5636,35.6002,20.2663
2014-04-09,134.9554,134.0875,-0.4230,36.0298,17.8045
2014-04-08,135.2954,134.5180,-0.2475,37.4536,16.0373
2014-04-07,135.3761,134.9664,-0.0556,40.5434,14.6120
2014-04-04,135.3817,135.3479,0.1137,53.1780,13.5848
2014-04-03,135.2747,135.2807,0.0839,51.7689,14.3712
2014-04-02,134.9097,135.2542,0.0701,52.4923,15.8498
2014-04-01,134.5320,135.1936,0.0385,52.4923,17.4927
2014-03-31,134.3192,135.1194,-0.0025,60.4091,19.3181
2014-03-28,133.8972,134.7015,-0.2046,60.4091,19.4148
2014-03-27,133.4752,134.1908,-0.4597,54.9965,19.5222
2014-03-26,133.1202,133.8887,-0.6309,54.9965,20.7445
2014-03-25,132.8652,133.5195,-0.8402,45.6897,22.1026
2014-03-24,132.8346,133.5670,-0.8668,45.6897,23.6755
2014-03-21,132.9120,133.6249,-0.8880,50.4911,25.4231
2014-03-20,133.2190,133.4127,-1.0319,37.3205,27.7396
2014-03-19,133.8090,133.7821,-0.9125,37.3205,27.0112
2014-03-18,134.6040,134.2337,-0.7467,42.6829,26.2018
2014-03-17,135.2340,134.4190,-0.6923,39.7555,26.1506
2014-03-14,135.5660,134.7832,-0.5496,39.7555,24.9668
2014-03-13,136.4730,135.2284,-0.3595,36.4480,23.6516
2014-03-12,137.0090,135.9458,-0.0322,38.9131,21.5492
2014-03-11,137.4420,136.6004,0.2841,38.9131,20.5588
2014-03-10,137.9770,137.4005,0.6838,41.3602,19.4584
2014-03-07,138.5460,138.1384,1.0740,50.8791,19.2775
2014-03-06,138.6030,138.2469,1.1930,50.8791,21.0790
2014-03-05,138.6600,138.3795,1.3275,56.9785,23.0807
2014-03-04,138.6100,138.0861,1.2711,56.9785,24.7055
2014-03-03,138.6550,137.7275,1.1806,48.1343,26.5108
2014-02-28,138.9350,138.0891,1.4145,68.3257,28.3267
2014-02-27,138.4830,137.2534,1.1070,55.0844,27.3614
2014-02-26,137.7815,137.2297,1.1556,54.9712,29.4849
2014-02-25,137.0830,137.2074,1.2039,59.5647,31.8723
2014-02-24,136.2825,136.9535,1.1442,66.5303,32.9494
2014-02-21,135.0905,136.3276,0.9067,62.1862,32.4505
2014-02-20,134.0535,135.9071,0.7482,62.1862,32.9533
2014-02-19,133.3300,135.3931,0.5350,66.6141,33.5119
2014-02-18,132.5085,134.5471,0.1554,71.0265,32.9322
2014-02-14,131.5920,133.3020,-0.4282,68.5604,32.2881
2014-02-13,130.8005,132.0580,-1.0395,65.2134,32.1470
2014-02-12,130.3525,130.8865,-1.6448,39.3676,32.6029
2014-02-11,130.6030,131.0068,-1.6823,39.3676,31.2709
2014-02-10,131.0235,131.1539,-1.7056,39.3676,29.7910
2014-02-07,131.3490,131.3336,-1.7106,24.8234,28.1465
2014-02-06,132.4540,132.1078,-1.4380,24.8234,26.0412
2014-02-05,133.7990,133.0539,-1.0692,32.8412,23.7019
2014-02-04,134.5955,133.5137,-0.9021,32.8412,23.0756
2014-02-03,135.3920,134.0756,-0.6758,32.8412,22.3797
2014-01-31,136.0035,134.7624,-0.3770,32.8412,21.6065
2014-01-30,136.7380,135.6019,0.0098,37.5785,20.7474
2014-01-29,137.2281,136.2134,0.3135,37.5785,20.9763
2014-01-28,137.4281,136.9609,0.6966,42.0583,21.2306
2014-01-27,137.4581,137.4966,1.0023,38.3629,22.6447
2014-01-24,137.7111,138.3625,1.4746,56.4350,23.4055
2014-01-23,137.4341,138.2431,1.5164,69.8442,24.8873
2014-01-22,136.9581,137.5638,1.3033,61.8576,23.1970
2014-01-21,136.7569,137.2557,1.2516,61.8576,23.0005
2014-01-17,136.6319,136.8792,1.1674,54.1072,22.7822
2014-01-16,136.6919,136.8302,1.2314,61.5966,24.1407
2014-01-15,136.7139,136.4969,1.1699,59.2042,24.0553
2014-01-14,137.0778,136.2182,1.1333,43.2667,24.4460
2014-01-13,137.7878,136.5222,1.3655,43.2667,26.3021
2014-01-10,137.9079,136.8939,1.6420,50.2884,28.3644
2014-01-09,137.8999,137.0636,1.8408,50.2884,31.2487
2014-01-08,137.8919,137.2711,2.0676,52.5021,34.4534
2014-01-07,137.8428,137.4334,2.2853,54.5950,37.5946
2014-01-06,137.7540,137.5436,2.4895,58.6298,40.4768
2014-01-03,137.4590,137.5088,2.6363,58.6298,42.8854
2014-01-02,137.3430,137.4663,2.7853,62.8245,45.5616
2013-12-31,136.7464,137.2255,2.8484,80.0454,48.5352
2013-12-30,135.8624,136.3001,2.5984,84.1383,47.0961
2013-12-27,134.9274,135.0445,2.1844,69.2099,44.1696
2013-12-26,134.5824,134.8211,2.2251,69.2099,44.5259
2013-12-24,134.2374,134.5480,2.2445,69.2099,44.9218
2013-12-23,133.8324,134.2142,2.2367,69.2099,45.3617
2013-12-20,133.6074,133.8062,2.1943,69.2099,45.8504
2013-12-19,133.0674,133.3076,2.1081,64.9134,46.3935
2013-12-18,132.6574,132.9871,2.0999,78.4852,47.9208
2013-12-17,132.2634,132.1975,1.8766,63.1684,46.5013
2013-12-16,132.2650,132.1116,1.9670,62.9644,48.0942
2013-12-13,132.3100,132.0142,2.0574,63.4293,49.9066
2013-12-12,132.3500,131.8841,2.1376,63.4293,51.9204
2013-12-11,132.2300,131.7250,2.2090,63.4293,54.1579
2013-12-10,131.9890,131.5305,2.2679,60.9043,56.6440
2013-12-09,131.7890,131.4262,2.3713,74.8596,59.9366
2013-12-06,131.2990,130.8987,2.2854,60.6635,60.7905
2013-12-05,131.1240,130.9539,2.4633,60.6635,64.6795
2013-12-04,130.8340,131.0215,2.6545,84.6241,69.0007
2013-12-03,130.3490,130.6707,2.6615,84.6241,68.4233
2013-12-02,129.8640,130.2420,2.6316,90.5678,67.7817
2013-11-29,129.3390,129.6291,2.5144,90.5678,65.7467
2013-11-27,128.7390,128.8800,2.3284,87.7890,63.4856
2013-11-26,128.1590,128.3199,2.2199,84.7264,61.4123
2013-11-25,127.7000,127.9044,2.1723,84.1651,59.5846
2013-11-22,127.2600,127.4387,2.0994,80.4151,57.6400
2013-11-21,126.9300,127.1139,2.0878,80.4151,56.0490
2013-11-20,126.6000,126.7170,2.0425,75.5023,54.2812
2013-11-19,126.5700,126.4875,2.0722,75.5023,53.0451
2013-11-18,126.1550,126.2069,2.0799,75.5023,51.6717
2013-11-15,125.7400,125.8640,2.0596,75.5023,50.1458
2013-11-14,125.3250,125.4449,2.0036,72.5567,48.4502
2013-11-13,125.0400,125.0993,1.9793,65.6098,46.5663
2013-11-12,124.9600,124.9881,2.0622,65.6098,46.8695
2013-11-11,124.8800,124.8521,2.1379,65.6098,47.2064
2013-11-08,124.8000,124.6859,2.2034,65.6098,47.5808
2013-11-07,124.7200,124.4828,2.2551,65.6098,47.9967
2013-11-06,124.6400,124.2345,2.2881,81.7590,48.4589
2013-11-05,124.3550,123.5200,2.1087,66.1567,46.4126
2013-11-04,124.3200,123.5022,2.2411,66.1567,47.3057
2013-11-01,124.2850,123.4804,2.3774,66.1567,48.2980
2013-10-31,124.1070,123.4539,2.5167,72.6261,49.4006
2013-10-30,123.7120,123.2992,2.6020,81.0568,49.4094
2013-10-29,123.0035,122.9657,2.6069,81.0568,47.5171
2013-10-28,122.2950,122.5580,2.5751,81.0568,45.4146
2013-10-25,121.5865,122.0598,2.4972,81.0568,43.0785
2013-10-24,120.7565,121.4509,2.3614,81.0568,40.4828
2013-10-23,119.6565,120.7066,2.1536,80.6495,37.5987
2013-10-22,118.5465,119.8414,1.8775,77.7344,34.3941
2013-10-18,117.7465,119.0839,1.6353,77.7344,31.7204
2013-10-17,117.2165,118.1581,1.3023,74.4304,28.7496
2013-10-16,116.8295,117.3443,1.0039,69.8722,26.2535
2013-10-15,116.6045,116.7097,0.7735,60.0369,24.2626
2013-10-14,116.7045,116.4863,0.7211,60.0369,24.5843
2013-10-11,116.7245,116.2133,0.6437,60.0369,24.9418
2013-10-10,116.7445,115.8796,0.5356,54.7745,25.3389
2013-10-09,116.7095,115.7417,0.5136,38.6056,27.0584
2013-10-08,116.9445,116.1732,0.7529,36.3293,27.4397
2013-10-07,117.2860,116.7672,1.0779,45.1102,26.8788
2013-10-04,117.4525,117.1044,1.2989,67.8987,28.4432
2013-10-03,116.9975,116.9165,1.2872,67.8987,30.2135
2013-10-02,116.5425,116.6868,1.2535,67.8987,32.1805
2013-10-01,116.0875,116.4061,1.1922,75.8088,34.3661
2013-09-30,115.5560,115.8931,1.0188,72.8297,32.0004
2013-09-27,115.1395,115.4437,0.8641,72.8297,29.5190
2013-09-26,114.5919,114.8946,0.6541,65.1629,26.7619
2013-09-25,114.2208,114.6156,0.5562,65.1629,24.5189
2013-09-24,113.8497,114.2746,0.4232,72.3281,22.0266
2013-09-23,113.0482,113.6879,0.1694,72.3281,19.8722
2013-09-20,112.2467,112.9707,-0.1571,53.1590,17.4784
2013-09-19,111.9067,112.8753,-0.2135,53.1590,19.0418
2013-09-18,111.6067,112.7587,-0.2825,53.1590,20.7789
2013-09-17,111.7617,112.6162,-0.3664,53.1590,22.7090
2013-09-16,111.9167,112.4420,-0.4682,55.6788,24.8535
2013-09-13,112.0367,112.1514,-0.6269,47.2503,27.4290
2013-09-12,112.2878,112.0874,-0.6869,47.2503,28.3072
2013-09-11,112.5389,112.0093,-0.7534,47.2503,29.2830
2013-09-10,112.7900,111.9138,-0.8275,15.6979,30.3672
2013-09-09,113.4100,112.5835,-0.5496,15.6979,26.0509
2013-09-06,114.0300,113.4020,-0.1869,18.4809,21.2551
2013-09-05,114.5400,114.1580,0.1668,19.6193,16.5688
2013-09-04,115.0100,114.9931,0.5750,53.1086,11.6157
2013-09-03,115.0250,115.0027,0.6245,53.1086,12.0428
2013-08-30,115.0400,115.0145,0.6785,53.1086,12.5174
2013-08-29,115.0550,115.0288,0.7375,53.1086,13.0447
2013-08-28,114.9650,115.0463,0.8022,53.1086,13.6306
2013-08-27,114.9900,115.0677,0.8730,53.1086,14.2816
2013-08-26,114.9591,115.0938,0.9508,54.7459,15.0049
2013-08-23,114.9591,115.0925,1.0209,54.7459,15.4245
2013-08-22,115.1041,115.0908,1.0955,54.7459,15.8907
2013-08-21,115.2541,115.0887,1.1748,54.7459,16.4088
2013-08-20,115.3841,115.0862,1.2590,54.7459,16.9844
2013-08-19,115.8291,115.0832,1.3481,54.7459,17.6240
2013-08-16,116.2091,115.0794,1.4423,54.7459,18.3346
2013-08-15,116.1991,115.0749,1.5414,49.5374,19.1242
2013-08-14,116.2941,115.3026,1.7525,55.8766,21.1882
2013-08-13,116.2741,115.3254,1.8793,53.2594,22.8741
2013-08-12,115.9150,115.4776,2.0708,55.7011,25.3518
2013-08-09,115.5100,115.5615,2.2383,64.0473,27.6055
2013-08-08,114.8400,115.3418,2.2719,64.3465,28.4109
2013-08-07,114.1650,115.0622,2.2767,63.7366,29.2453
2013-08-06,113.5100,114.7649,2.2700,84.1392,30.7456
2013-08-05,112.7735,113.7015,1.9077,83.1367,27.2094
2013-08-02,112.1020,112.5463,1.4838,74.3986,23.4296
2013-08-01,111.7920,112.0010,1.3182,74.3986,20.9164
2013-07-31,111.4920,111.3346,1.0876,74.3986,18.1240
2013-07-30,110.9420,110.5201,0.7775,58.5342,15.0213
2013-07-29,110.7870,110.4023,0.7726,58.5342,16.3340
2013-07-26,110.7362,110.2584,0.7551,51.0736,17.7926
2013-07-25,110.7492,110.3491,0.8440,51.0736,19.4132
2013-07-24,110.6642,110.4600,0.9451,51.0736,21.2139
2013-07-23,110.4307,110.5956,1.0605,68.5755,23.2147
2013-07-22,109.9637,110.2424,0.9545,68.5755,22.5251
2013-07-19,109.3732,109.8107,0.8054,67.4735,21.7590
2013-07-18,108.5802,109.3464,0.6324,68.2291,21.0774
2013-07-17,108.1487,108.7568,0.3921,57.5283,20.1690
2013-07-16,107.9672,108.5916,0.3344,57.5283,21.6332
2013-07-15,107.7857,108.3897,0.2558,64.9091,23.2600
2013-07-12,107.4465,107.9115,0.0456,62.5786,23.6546
2013-07-11,107.1070,107.4518,-0.1660,58.2243,24.6187
2013-07-10,106.8720,107.1077,-0.3340,50.3447,25.6899
2013-07-09,106.7855,107.0172,-0.3923,50.3447,27.5621
2013-07-08,106.6990,106.9066,-0.4610,43.1172,29.6424
2013-07-05,106.7360,107.0459,-0.4163,24.6561,30.5555
2013-07-03,107.4240,107.7294,-0.1180,46.4989,27.7436
2013-07-02,107.7405,107.7392,-0.1137,46.4989,29.3888
2013-07-01,108.0570,107.7513,-0.1066,46.4989,31.2168
2013-06-28,108.3735,107.7660,-0.0960,41.0128,33.2479
2013-06-27,108.6905,107.9029,-0.0266,34.6430,34.0548
2013-06-26,109.0640,108.1958,0.1199,35.0347,34.6228
2013-06-25,109.4310,108.5393,0.2986,35.0347,34.5110
2013-06-24,109.8910,108.9591,0.5222,35.0347,34.3868
