DATE,CCI,WMA,TRIX,MINUS_DI,PLUS_DI
2019-02-15,106.4610,203.8289,0.3105,16.7584,39.3024
2019-02-14,82.8722,203.0209,0.2948,18.6638,38.5645
2019-02-13,213.9729,202.0476,0.2763,14.2813,45.0317
2019-02-12,236.9342,200.8222,0.2597,15.9025,39.4436
2019-02-11,61.2344,200.2211,0.2554,18.8611,29.0953
2019-02-08,14.4990,199.8311,0.2537,19.7378,26.4249
2019-02-07,60.3912,199.6702,0.2486,18.1245,27.8831
2019-02-06,111.1510,199.0227,0.2315,16.0943,30.7971
2019-02-05,95.7949,198.1827,0.2082,17.3365,27.8560
2019-02-04,72.5261,197.3155,0.1811,17.9556,26.6391
2019-02-01,110.3650,196.6742,0.1509,14.6305,29.3300
2019-01-31,135.2056,195.3469,0.1124,15.8837,29.6763
2019-01-30,128.8489,194.3216,0.0809,17.0751,30.0449
2019-01-29,149.0233,193.2313,0.0530,19.3475,33.5090
2019-01-28,19.7186,192.6451,0.0337,22.6609,22.7620
2019-01-25,170.8020,192.3753,0.0157,16.7101,25.6121
2019-01-24,39.7002,191.7482,-0.0077,18.7387,18.2689
2019-01-23,26.5381,191.5864,-0.0279,19.4986,19.0098
2019-01-22,41.6224,191.3640,-0.0532,20.8712,20.7110
2019-01-18,188.2309,190.8005,-0.0820,18.9194,23.4663
2019-01-17,-10.3717,190.0773,-0.1040,21.1015,17.5654
2019-01-16,-38.7594,190.3998,-0.1105,23.7304,13.6305
2019-01-15,-51.1279,190.7189,-0.1219,24.8551,14.2766
2019-01-14,47.2403,191.0053,-0.1419,22.8368,15.7061
2019-01-11,70.9459,190.9856,-0.1738,22.0153,16.7684
2019-01-10,100.2736,190.5962,-0.2134,23.2978,17.7452
2019-01-09,104.7029,190.1742,-0.2562,21.3037,19.3806
2019-01-08,86.4875,189.1129,-0.3056,22.3807,20.3604
2019-01-07,75.6740,188.0036,-0.3489,24.3416,18.6435
2019-01-04,67.4501,187.1516,-0.3790,25.9883,19.3100
2019-01-03,-51.9472,187.3060,-0.3937,30.1310,15.2129
2019-01-02,26.4537,187.2751,-0.4079,27.3252,17.7032
2018-12-31,26.7933,187.4736,-0.4147,26.0801,19.2096
2018-12-28,8.4804,187.3918,-0.4139,27.5016,20.3542
2018-12-27,-30.5951,187.2176,-0.3900,29.3663,18.8258
2018-12-26,-96.3412,188.8653,-0.3242,33.6744,13.3895
2018-12-24,-163.4739,191.6598,-0.2420,40.0754,10.3285
2018-12-21,-154.0054,194.2975,-0.1682,34.0222,11.4097
2018-12-20,-174.8229,196.1180,-0.1098,34.9942,13.0150
2018-12-19,-138.0532,197.9022,-0.0575,30.3947,14.5214
2018-12-18,-110.0797,198.6529,-0.0188,28.5073,17.2484
2018-12-17,-139.2420,200.2022,0.0258,31.0279,18.7736
2018-12-14,-84.5101,201.4609,0.0596,26.5609,21.4341
2018-12-13,-21.3767,202.0096,0.0822,21.9946,24.5031
2018-12-12,-39.1586,202.3304,0.1046,22.9848,26.0417
2018-12-11,-82.2968,202.7751,0.1311,25.5750,27.6223
2018-12-10,-122.9933,203.0509,0.1574,28.9043,24.4427
2018-12-07,-59.9041,203.8431,0.1843,24.7995,27.3458
2018-12-06,-25.9351,203.8073,0.1936,29.1129,29.0535
2018-12-04,40.3647,204.3909,0.1946,23.2345,32.4260
2018-12-03,141.0356,203.4340,0.1660,14.7382,37.8145
2018-11-30,95.4027,201.7595,0.1364,16.5574,32.3303
2018-11-29,63.8966,201.2098,0.1292,18.1814,30.3233
2018-11-28,34.4108,200.6935,0.1278,19.5762,29.0550
2018-11-27,-37.5830,200.4376,0.1361,21.9228,25.1705
2018-11-26,-30.3142,200.7300,0.1519,23.0278,27.9475
2018-11-23,-93.1376,201.2211,0.1641,25.8737,23.6616
2018-11-21,-60.4465,201.9184,0.1666,22.6920,24.6994
2018-11-20,-0.2049,202.2213,0.1482,20.5914,26.0639
2018-11-19,111.0805,201.6276,0.1070,13.8109,29.1655
2018-11-16,163.5179,200.0007,0.0542,15.2099,32.1199
2018-11-15,92.2703,199.0342,0.0137,17.7094,26.7581
2018-11-14,25.9514,198.9400,-0.0226,21.6888,22.4329
2018-11-13,42.1907,198.1040,-0.0763,22.0974,25.1505
2018-11-12,44.1177,197.6700,-0.1362,24.2334,27.3047
2018-11-09,113.0030,196.4502,-0.2169,18.9662,30.4813
2018-11-08,167.7034,194.2305,-0.3072,18.4523,33.8503
2018-11-07,153.8281,192.2940,-0.3840,20.0685,29.7144
2018-11-06,105.8980,190.9576,-0.4446,23.2230,19.1818
2018-11-05,100.3807,190.2527,-0.4917,24.6523,18.0482
2018-11-02,56.4638,189.6469,-0.5336,26.0064,18.8292
2018-11-01,20.0607,189.1295,-0.5636,27.6774,17.2181
2018-10-31,-8.5622,189.3798,-0.5725,29.5341,16.0295
2018-10-30,-41.9856,189.8155,-0.5641,31.0072,12.6845
2018-10-29,-73.1321,191.2025,-0.5314,34.1822,11.5646
2018-10-26,-106.1812,192.5855,-0.4860,38.1399,8.3998
2018-10-25,-143.5893,195.1131,-0.4244,40.9338,9.1817
2018-10-24,-198.6776,197.3131,-0.3713,41.8924,10.1094
2018-10-23,-261.9550,198.8184,-0.3286,48.7316,12.0301
2018-10-22,-6.8923,201.3578,-0.2859,29.2054,17.7090
2018-10-19,-52.7407,201.8496,-0.2705,32.2174,13.1419
2018-10-18,-51.5725,202.8056,-0.2448,34.4986,14.1052
2018-10-17,-37.2413,203.5855,-0.2133,33.1900,15.8393
2018-10-16,-57.4848,204.7236,-0.1669,36.1236,13.9164
2018-10-15,-95.8364,206.3204,-0.1059,39.5074,10.4579
2018-10-12,-132.4934,208.6622,-0.0363,42.8160,11.3337
2018-10-11,-211.0566,210.6069,0.0233,48.9499,13.3661
2018-10-10,-224.9990,212.6980,0.0708,43.4243,15.8417
2018-10-09,-73.6241,213.3691,0.0903,29.1150,20.5914
2018-10-08,43.2424,213.4320,0.0977,24.6851,24.0567
2018-10-05,12.2064,213.4542,0.1012,26.6638,25.9851
2018-10-04,24.4358,213.3085,0.1001,26.9602,29.6448
2018-10-03,91.7585,213.0693,0.0985,20.0723,33.6465
2018-10-02,61.8536,212.5440,0.0998,21.7769,31.1962
2018-10-01,-12.2057,212.6380,0.1133,24.7213,26.5931
2018-09-28,-68.7060,212.6385,0.1293,27.0925,21.5667
2018-09-27,-35.2162,213.1484,0.1487,25.4287,23.3705
2018-09-26,-11.1291,213.1244,0.1574,25.7376,25.6769
2018-09-25,2.5876,213.2078,0.1598,27.3905,27.3260
2018-09-24,65.5637,212.7609,0.1493,22.8551,30.8462
2018-09-21,133.7912,212.0538,0.1326,15.7928,34.6438
2018-09-20,136.9761,210.9035,0.1155,17.1501,34.7454
2018-09-19,84.0378,210.1804,0.1122,19.3881,29.6602
2018-09-18,2.4674,209.9267,0.1221,21.0511,24.5962
2018-09-17,-56.2889,209.9569,0.1404,23.4011,21.9658
2018-09-14,-92.4381,210.5309,0.1645,25.5896,24.0201
2018-09-13,-122.2441,210.8698,0.1820,28.1699,22.7391
2018-09-12,-97.4934,211.5147,0.1939,30.4452,24.5757
2018-09-11,23.4370,211.1973,0.1873,25.2057,32.7099
2018-09-10,171.6452,210.9565,0.1768,17.2935,36.2843
2018-09-07,94.8104,210.1049,0.1577,19.8218,28.5082
2018-09-06,109.9398,209.3471,0.1406,17.8692,31.8128
2018-09-05,67.5065,208.5196,0.1238,19.4227,29.0599
2018-09-04,42.5586,208.3069,0.1107,22.9878,29.7233
2018-08-31,95.7748,207.5955,0.0878,18.3672,33.8650
2018-08-30,108.6297,206.9478,0.0644,20.0673,34.4420
2018-08-29,143.9708,206.1349,0.0392,21.5305,36.4829
2018-08-28,179.5765,205.2398,0.0165,23.5768,36.6664
2018-08-27,148.4203,204.2140,-0.0005,25.1416,33.0932
2018-08-24,67.0415,203.6198,-0.0054,28.1579,25.8137
2018-08-23,-11.4689,203.5625,-0.0024,31.0166,19.7726
2018-08-22,53.3607,203.6315,-0.0010,27.0780,21.8082
2018-08-21,63.6676,203.2462,-0.0044,25.8271,23.6647
2018-08-20,27.8023,203.0556,-0.0010,27.2824,24.1786
2018-08-17,0.7061,202.7656,0.0100,29.2031,23.2160
2018-08-16,-30.9684,202.9673,0.0369,32.1545,20.4766
2018-08-15,-102.1118,203.4695,0.0758,34.2016,16.5683
2018-08-14,-132.2696,204.6885,0.1240,31.9090,19.0574
2018-08-13,-168.1683,205.9467,0.1672,33.2625,20.0300
2018-08-10,-186.0911,206.9109,0.1988,32.0357,22.0229
2018-08-09,-83.8943,207.6382,0.2178,25.1214,24.5485
2018-08-08,8.6525,207.7191,0.2225,20.8799,27.1260
2018-08-07,65.5061,207.4116,0.2208,20.5152,28.9079
2018-08-06,13.7253,206.9175,0.2173,22.1976,25.2197
2018-08-03,30.3673,206.4176,0.2113,23.5251,26.7280
2018-08-02,8.0598,206.0762,0.2008,24.9629,24.2776
2018-08-01,70.4847,205.6531,0.1779,19.4218,26.2157
2018-07-31,130.7108,204.1562,0.1383,22.1297,29.8708
2018-07-30,87.5974,203.2276,0.1043,26.8683,26.3991
2018-07-27,172.5991,201.9918,0.0671,24.3621,29.7610
2018-07-26,228.7048,200.5249,0.0368,26.9411,26.8140
2018-07-25,130.8567,199.6431,0.0272,30.0396,18.7084
2018-07-24,-123.1445,199.5211,0.0363,33.4225,14.2909
2018-07-23,-80.0613,200.9438,0.0552,21.7118,20.3186
2018-07-20,26.0496,200.7411,0.0468,23.0674,23.6123
2018-07-19,41.4481,200.8995,0.0379,22.3472,28.1237
2018-07-18,97.5752,200.5307,0.0179,17.3774,31.3119
2018-07-17,96.5173,199.9742,-0.0054,18.6212,33.1598
2018-07-16,85.0368,199.5407,-0.0282,20.7839,31.1209
2018-07-13,110.9533,198.9131,-0.0534,21.9540,32.8729
2018-07-12,51.3701,198.4315,-0.0760,23.9538,29.2660
2018-07-11,38.6031,198.1025,-0.0981,26.2152,31.3751
2018-07-10,203.3018,197.6013,-0.1227,19.2448,36.0816
2018-07-09,223.4962,196.7942,-0.1453,20.7850,32.6106
2018-07-06,93.7353,196.4935,-0.1556,23.3847,26.4021
2018-07-05,38.7243,196.3973,-0.1594,24.7619,25.9116
2018-07-03,27.4987,196.3460,-0.1580,25.2322,28.0964
2018-07-02,-103.9133,196.4869,-0.1492,28.2510,20.8462
2018-06-29,-0.5601,196.9436,-0.1333,21.1642,23.1672
2018-06-28,-67.4598,197.3273,-0.1140,23.7187,16.9548
2018-06-27,-56.5556,198.0738,-0.0876,23.9761,18.4887
2018-06-26,-61.3918,198.7816,-0.0589,28.5036,14.8162
2018-06-25,-103.7274,199.6009,-0.0254,30.6848,10.1838
2018-06-22,-110.0743,200.7695,0.0122,28.3488,11.2109
2018-06-21,-162.7010,201.8196,0.0464,30.5394,12.0772
2018-06-20,-179.3675,202.9033,0.0768,25.0090,13.5303
2018-06-19,-208.9307,203.7596,0.0984,23.7043,14.7875
2018-06-18,-67.8344,204.2636,0.1094,21.7150,17.9947
2018-06-15,-27.4146,204.5040,0.1108,25.7825,21.3654
2018-06-14,32.7069,204.6716,0.1026,16.6113,25.9541
2018-06-13,52.1426,204.1165,0.0793,18.6273,26.4262
2018-06-12,67.3805,203.5278,0.0510,19.2223,28.6016
2018-06-11,100.0761,202.7033,0.0155,16.4549,30.9801
2018-06-08,134.5107,201.5613,-0.0239,17.6363,33.0439
2018-06-07,155.8358,200.6002,-0.0589,19.2635,32.7018
2018-06-06,164.6215,199.6675,-0.0893,20.8385,28.3124
2018-06-05,137.6378,199.1624,-0.1117,23.1145,23.9318
2018-06-04,109.3416,198.7849,-0.1297,24.1211,23.4984
2018-06-01,40.7621,198.4629,-0.1420,25.8817,20.7994
2018-05-31,-93.2909,198.5104,-0.1456,28.7507,16.2594
2018-05-30,-55.2668,198.7180,-0.1449,29.6160,17.5908
2018-05-29,-157.9967,199.2542,-0.1416,33.3080,16.8041
2018-05-25,-67.9958,199.7644,-0.1413,27.9737,19.1202
2018-05-24,-73.5985,200.3311,-0.1428,29.3445,20.0571
2018-05-23,-111.4769,200.8756,-0.1474,32.4902,17.6541
2018-05-22,-76.4560,201.6964,-0.1555,28.0541,19.0148
2018-05-21,-27.4920,201.7142,-0.1762,27.0281,21.0642
2018-05-18,-94.1677,201.9895,-0.1957,30.5008,16.7517
2018-05-17,-58.6149,202.2100,-0.2194,31.9526,17.9610
2018-05-16,-35.3254,202.5278,-0.2505,34.5891,19.4430
2018-05-15,45.6564,202.5207,-0.2977,30.2798,21.4147
2018-05-14,96.5126,201.5076,-0.3630,24.8280,24.1132
2018-05-11,103.1812,200.2071,-0.4303,25.8010,23.1416
2018-05-10,127.3841,198.9307,-0.4913,26.9892,24.2073
2018-05-09,152.6353,197.9702,-0.5409,29.3271,23.8022
2018-05-08,129.0574,197.0982,-0.5790,31.8650,19.1141
2018-05-07,98.4135,196.7135,-0.5993,33.8668,17.5803
2018-05-04,-16.2634,196.6444,-0.6009,35.1447,15.7816
2018-05-03,-58.7293,197.9069,-0.5748,40.0058,10.3508
2018-05-02,-62.9263,199.6971,-0.5340,40.1724,11.4032
2018-05-01,-77.4961,201.8316,-0.4812,42.2998,10.0799
2018-04-30,-81.7207,204.6265,-0.4168,40.1165,10.9770
2018-04-27,-101.9652,207.2567,-0.3513,43.6654,9.3324
2018-04-26,-126.4997,210.3091,-0.2833,42.4811,9.8429
2018-04-25,-180.3198,213.3240,-0.2252,43.7000,10.5026
2018-04-24,-303.9746,216.1371,-0.1876,47.6396,11.4495
2018-04-23,-50.6743,218.1288,-0.1831,25.2883,16.9636
2018-04-20,39.9414,217.9482,-0.2143,22.8191,18.6587
2018-04-19,56.9025,217.6784,-0.2506,24.8030,17.8740
2018-04-18,111.1829,217.4868,-0.2909,21.2653,18.9151
2018-04-17,159.9781,216.7225,-0.3364,22.1271,19.6816
2018-04-16,100.3880,216.0718,-0.3761,24.0162,16.1837
2018-04-13,40.5233,215.7911,-0.4088,25.8856,16.2187
2018-04-12,24.4457,215.3431,-0.4374,28.1009,15.5788
2018-04-11,-48.5112,215.3535,-0.4541,29.9310,13.1135
2018-04-10,32.0333,215.7640,-0.4630,28.6461,13.9642
2018-04-09,-77.9712,216.0173,-0.4684,31.7913,12.0546
2018-04-06,-97.9724,216.7333,-0.4660,34.4514,13.0632
2018-04-05,17.1414,217.0518,-0.4621,29.1006,14.9847
2018-04-04,-61.9028,217.4060,-0.4438,31.0652,11.6982
2018-04-03,-75.2400,219.2553,-0.4010,34.9132,10.4842
2018-04-02,-93.3447,221.4120,-0.3543,38.3926,11.5290
2018-03-29,-55.1108,222.9709,-0.3089,30.3838,13.7748
2018-03-28,-88.5663,224.8940,-0.2524,33.1851,11.7684
2018-03-27,-108.4132,227.3111,-0.1891,36.1271,12.8117
2018-03-26,-136.2426,229.4005,-0.1281,41.0426,12.5321
2018-03-23,-213.7671,232.5053,-0.0652,45.2563,13.8709
2018-03-22,-200.1057,234.8482,-0.0246,38.2655,16.3955
2018-03-21,-58.9771,235.7167,-0.0054,26.4073,20.6594
2018-03-20,-110.3030,236.3784,0.0110,29.3853,16.4893
2018-03-19,-117.8878,237.2351,0.0241,31.2111,17.5139
2018-03-16,19.5727,237.2753,0.0250,23.7932,20.3066
2018-03-15,10.8080,237.2696,0.0219,25.0864,21.2146
2018-03-14,12.4933,237.3627,0.0107,27.1474,22.9575
2018-03-13,76.7558,236.8565,-0.0154,23.8371,25.6291
2018-03-12,95.0830,236.0360,-0.0476,21.7548,29.0050
2018-03-09,67.3187,234.9411,-0.0765,23.4955,27.6823
2018-03-08,9.0573,234.5707,-0.0895,26.0647,22.9707
2018-03-07,-27.6213,234.4291,-0.0915,27.9534,21.6515
2018-03-06,-40.7013,235.2836,-0.0817,31.1579,23.5227
2018-03-05,-83.1217,235.6325,-0.0768,34.3841,21.4890
2018-03-02,-158.9678,236.8082,-0.0692,37.9632,18.8226
2018-03-01,-104.9346,238.0940,-0.0775,35.3817,20.6980
2018-02-28,33.7443,238.0944,-0.1154,28.6137,23.8090
2018-02-27,147.6587,236.8796,-0.1724,21.4960,27.2879
2018-02-26,197.4796,234.8136,-0.2310,23.2516,29.5164
2018-02-23,83.3892,233.5040,-0.2719,27.2230,19.3730
2018-02-22,73.9605,232.5200,-0.3024,29.2288,19.7058
2018-02-21,53.6448,232.3535,-0.3220,32.4165,21.8549
2018-02-20,88.0796,231.6415,-0.3423,32.5378,24.5266
2018-02-16,115.0997,231.1233,-0.3538,34.3487,25.8916
2018-02-15,25.3619,230.7353,-0.3519,37.8105,21.4392
2018-02-14,-27.0492,230.9060,-0.3281,40.7563,19.1753
2018-02-13,-40.1784,232.1793,-0.2793,44.1441,19.0690
2018-02-12,-63.8179,233.8760,-0.2133,46.5503,17.2575
2018-02-09,-107.8704,236.5404,-0.1279,50.7872,12.8073
2018-02-08,-119.3648,240.2524,-0.0323,50.7672,14.8769
2018-02-07,-101.0563,242.7160,0.0529,41.1931,18.0672
2018-02-06,-169.8451,245.4433,0.1436,45.0235,13.9095
2018-02-05,-212.6332,249.5560,0.2307,52.2440,16.1402
2018-02-02,-79.9624,250.8275,0.2730,26.6402,25.0768
2018-02-01,-49.4023,251.5698,0.3007,25.8637,27.8833
2018-01-31,12.3064,252.1411,0.3132,19.1101,31.4161
2018-01-30,50.9570,251.8916,0.3037,15.8056,34.6436
2018-01-29,145.4799,250.7076,0.2771,4.3905,39.3896
2018-01-26,243.7636,248.7138,0.2458,4.8265,43.3008
2018-01-25,194.8144,247.4129,0.2275,6.0068,37.4876
2018-01-24,73.0235,246.5720,0.2158,7.7881,24.4959
2018-01-23,43.7663,245.9440,0.2049,8.4595,21.7889
2018-01-22,67.0080,245.3755,0.1905,9.1343,23.5267
2018-01-19,95.5608,244.6127,0.1694,8.2658,26.2012
2018-01-18,100.2910,243.7658,0.1426,9.1406,28.9743
2018-01-17,155.4127,242.4087,0.1094,7.2173,33.4582
2018-01-16,136.5897,241.0831,0.0784,8.2898,33.1762
2018-01-12,137.6340,239.8789,0.0516,9.4050,32.8748
2018-01-11,90.5902,238.9687,0.0308,10.8473,22.7058
2018-01-10,104.6723,238.3873,0.0144,10.8512,25.1413
2018-01-09,121.4811,237.6509,-0.0017,11.9859,24.5364
2018-01-08,138.9580,237.0776,-0.0135,13.1797,23.5394
2018-01-05,212.6651,236.5002,-0.0218,14.0890,25.0066
2018-01-04,201.6452,236.0462,-0.0238,15.8568,22.3471
2018-01-03,-95.1651,235.9323,-0.0174,18.3560,10.5218
2018-01-02,-75.0188,236.2555,-0.0048,20.1902,11.5731
2017-12-29,-35.9905,236.5081,0.0083,12.7390,13.7316
2017-12-28,-45.4609,236.6955,0.0232,13.7920,13.8867
2017-12-27,-65.1659,236.7988,0.0425,14.8147,12.6919
2017-12-26,-97.1839,237.2699,0.0691,15.8112,12.5169
2017-12-22,-165.8447,237.8895,0.0987,16.7349,12.4943
2017-12-21,-250.0974,238.7006,0.1278,17.3536,13.3068
2017-12-20,-182.3824,239.1063,0.1500,11.6678,14.6606
2017-12-19,-72.5151,239.3105,0.1686,11.0514,15.6604
2017-12-18,-54.8566,239.3395,0.1845,11.2854,17.1720
2017-12-15,-73.0036,239.3174,0.2000,10.6763,18.8214
2017-12-14,-34.1408,239.5187,0.2170,10.8587,20.0495
2017-12-13,-73.3095,239.5385,0.2324,11.8869,18.1161
2017-12-12,-79.2449,240.0855,0.2493,13.0023,19.8162
2017-12-11,0.1396,239.6536,0.2544,9.6211,23.4790
2017-12-08,11.4266,239.5836,0.2618,10.3487,25.2547
2017-12-07,48.1313,239.1596,0.2624,10.1045,28.1219
2017-12-06,38.6225,238.9195,0.2589,11.1965,30.4857
2017-12-05,44.7899,238.4638,0.2438,9.7842,34.6027
2017-12-04,92.8134,237.5915,0.2155,8.4627,37.2461
2017-12-01,135.3323,235.9387,0.1762,7.9284,44.5457
2017-11-30,190.5356,233.9805,0.1393,9.1992,51.0420
2017-11-29,149.9883,232.6135,0.1156,11.2941,41.8701
2017-11-28,121.2206,231.6135,0.1006,12.4259,37.2582
2017-11-27,90.0578,230.8300,0.0919,13.6604,35.4942
2017-11-24,53.1079,230.3996,0.0879,15.4964,30.4228
2017-11-22,99.2787,229.8549,0.0828,14.0099,31.8155
2017-11-21,205.6436,229.0644,0.0788,12.4154,34.9662
2017-11-20,172.4257,228.3951,0.0834,14.4335,32.4840
2017-11-17,11.9973,228.1880,0.0998,16.9137,23.1572
2017-11-16,-2.8151,228.3051,0.1249,18.1798,25.1627
2017-11-15,-90.2686,228.5831,0.1559,20.0352,21.8989
2017-11-14,-49.0099,228.8635,0.1910,19.8311,24.7915
2017-11-13,-117.4024,229.1900,0.2311,22.4330,21.7906
2017-11-10,-176.7220,229.8989,0.2763,24.3791,23.6809
2017-11-09,-158.2473,230.5962,0.3193,23.0694,25.7972
2017-11-08,-88.8032,231.2756,0.3580,16.4648,28.6020
2017-11-07,-87.3879,231.8127,0.3912,17.2353,29.9405
2017-11-06,-61.4337,232.2265,0.4191,14.6794,31.6514
2017-11-03,4.1722,232.1156,0.4399,13.2898,34.3383
2017-11-02,15.8367,231.9136,0.4581,14.0061,36.1890
2017-11-01,12.6438,231.7380,0.4702,15.4758,36.6286
2017-10-31,24.3632,231.1791,0.4678,14.5631,39.6845
2017-10-30,44.3808,230.3167,0.4482,12.8628,41.8016
2017-10-27,76.2155,228.7496,0.4075,8.6893,46.9750
2017-10-26,106.4863,226.7989,0.3517,9.2954,50.2515
2017-10-25,181.8342,223.7216,0.2850,6.0608,60.5258
2017-10-24,285.8068,220.9033,0.2344,6.8361,68.2683
2017-10-23,191.4886,218.9664,0.2086,13.6550,43.6879
2017-10-20,200.5708,218.2404,0.2043,14.8707,39.3505
2017-10-19,109.8386,217.7716,0.2053,16.6716,32.3468
2017-10-18,90.4060,217.5320,0.2088,18.3423,32.1541
2017-10-17,69.3321,217.4202,0.2112,19.6037,34.3655
2017-10-16,126.3978,217.0253,0.2083,18.0222,38.5982
2017-10-13,114.9605,216.6473,0.2037,19.4914,41.7448
2017-10-12,70.0914,215.8862,0.1951,22.7159,36.8023
2017-10-11,46.1677,215.3796,0.1885,24.3707,35.2743
2017-10-10,78.9385,214.7429,0.1774,17.0089,39.4941
2017-10-09,85.8324,213.8804,0.1627,17.9303,39.6215
2017-10-06,98.0927,213.1855,0.1491,19.2918,39.2830
2017-10-05,150.9283,212.3676,0.1342,17.4550,41.6619
2017-10-04,201.4632,211.3591,0.1213,18.8373,41.8580
2017-10-03,194.6615,210.5927,0.1180,20.9700,35.7391
2017-10-02,75.2156,210.2611,0.1257,24.2281,32.5584
2017-09-29,-79.3363,210.3325,0.1419,27.7051,22.8799
2017-09-28,-104.2788,210.7718,0.1624,29.2337,24.0479
2017-09-27,-97.6942,211.3647,0.1803,31.4037,25.8330
2017-09-26,12.5770,211.4145,0.1882,23.0881,29.7659
2017-09-25,-41.0697,211.4089,0.1935,25.3536,25.1636
2017-09-22,-27.5863,211.3720,0.1959,27.4926,27.2865
2017-09-21,11.1720,211.4825,0.1936,25.6817,29.7532
2017-09-20,19.4507,211.1925,0.1777,27.1931,31.5043
2017-09-19,96.1363,210.5622,0.1486,12.2321,39.4549
2017-09-18,102.6855,209.2667,0.1068,13.2651,39.9156
2017-09-15,112.5175,207.8424,0.0632,14.1417,42.5533
2017-09-14,106.2197,206.5240,0.0236,16.4433,39.0919
2017-09-13,115.2397,205.7178,-0.0094,18.9964,37.2269
2017-09-12,180.3610,204.7913,-0.0430,17.2637,40.2810
2017-09-11,235.3532,203.5915,-0.0729,18.6228,37.9646
2017-09-08,148.0301,202.9640,-0.0873,22.4438,27.3959
2017-09-07,74.1650,202.7118,-0.0905,25.9108,24.2695
2017-09-06,-96.5940,203.0302,-0.0853,30.5617,14.9974
2017-09-05,-146.2588,203.3604,-0.0816,32.6277,16.0112
2017-09-01,45.6343,203.6278,-0.0809,22.9504,18.7511
2017-08-31,48.2078,203.4796,-0.0839,25.0777,18.8886
2017-08-30,-30.6369,203.4473,-0.0814,27.2421,15.5025
2017-08-29,-75.7162,203.7475,-0.0720,29.6770,13.6620
2017-08-28,-82.2289,204.2658,-0.0595,29.6817,14.9017
2017-08-25,-97.1951,204.7493,-0.0481,30.7901,15.9607
2017-08-24,-120.8055,205.1747,-0.0380,32.8625,17.0350
2017-08-23,-145.0941,205.5498,-0.0289,34.1572,18.5871
2017-08-22,-55.8954,205.9438,-0.0212,28.0899,21.4487
2017-08-21,-164.7782,206.1584,-0.0167,29.8133,18.2685
2017-08-18,-228.9108,206.7020,-0.0126,30.3788,19.8499
2017-08-17,-84.7342,207.0111,-0.0178,25.0901,21.8097
2017-08-16,118.6913,206.8424,-0.0310,22.2228,24.6671
2017-08-15,63.0977,206.7060,-0.0439,24.2502,23.3407
2017-08-14,41.2049,206.6251,-0.0576,25.6398,23.7734
2017-08-11,5.8485,206.4849,-0.0721,27.3923,22.1671
2017-08-10,24.0206,206.2000,-0.0884,28.6976,23.2234
2017-08-09,45.4282,206.0209,-0.1051,29.2954,24.9608
2017-08-08,53.9718,205.5338,-0.1272,31.4213,27.0987
2017-08-07,81.3133,204.9453,-0.1514,30.3599,29.2317
2017-08-04,68.1648,204.2222,-0.1760,32.1429,30.9485
2017-08-03,45.8536,203.5573,-0.1937,34.8184,30.2950
2017-08-02,-0.0575,203.3778,-0.1977,37.6624,26.1573
2017-08-01,26.6159,203.8442,-0.1889,32.6678,30.4472
2017-07-31,-56.4631,203.4947,-0.1747,42.2812,11.9176
2017-07-28,-83.0539,204.8125,-0.1299,45.4177,10.4309
2017-07-27,-116.0104,206.1818,-0.0799,49.4140,9.5515
2017-07-26,-173.7586,208.0704,-0.0253,51.4602,10.5820
2017-07-25,-333.3333,209.9109,0.0196,56.3863,11.5950
2017-07-24,-75.1479,211.4925,0.0463,24.1324,20.1699
2017-07-21,-40.8916,211.4905,0.0472,26.4050,22.0693
2017-07-20,140.3723,211.3495,0.0460,15.5902,26.0167
2017-07-19,83.3988,211.0491,0.0438,16.8210,20.4390
2017-07-18,45.8418,210.8485,0.0439,17.6916,18.2586
2017-07-17,88.1209,210.7709,0.0447,17.4463,19.6066
2017-07-14,114.7705,210.3753,0.0429,18.7036,21.2542
2017-07-13,117.7350,210.0947,0.0451,20.2339,21.7735
2017-07-12,164.1059,209.8647,0.0511,21.6222,23.7506
2017-07-11,4.5257,209.7073,0.0622,25.1447,19.3697
2017-07-10,35.5220,209.6840,0.0795,24.1194,22.7982
2017-07-07,-46.3714,209.8516,0.1037,27.9450,17.2436
2017-07-06,-91.6818,210.2962,0.1333,31.4189,16.8775
2017-07-05,-48.8571,210.7311,0.1632,25.9875,18.7159
2017-07-03,-66.1106,211.0560,0.1934,27.1697,19.5673
2017-06-30,-123.6047,211.6256,0.2259,30.3930,19.5159
2017-06-29,-179.3716,212.0884,0.2552,33.8565,21.7400
2017-06-28,-110.6548,212.3156,0.2803,23.5191,27.0956
2017-06-27,-104.4234,212.5738,0.3026,25.5062,29.3849
2017-06-26,40.2171,212.5298,0.3177,11.5724,35.6642
2017-06-23,41.9780,212.2380,0.3271,12.4310,36.3915
2017-06-22,49.6418,211.9807,0.3322,11.1834,39.7306
2017-06-21,74.7574,211.4473,0.3282,11.8753,42.1884
2017-06-20,104.0197,210.5285,0.3158,7.4648,47.1023
2017-06-19,124.0847,209.5782,0.3008,8.1366,47.9664
2017-06-16,149.3536,208.3964,0.2841,8.7421,48.4448
2017-06-15,146.0105,207.5060,0.2734,9.8426,42.1291
2017-06-14,188.3547,206.9256,0.2665,10.9138,43.6170
2017-06-13,170.5070,206.1662,0.2585,11.9573,41.3941
2017-06-12,100.0938,205.6745,0.2546,13.5397,39.6298
